source,target,key,relationship_type,layer,confidence,trial_id,evidence_text,direction,temporal_marker
Henry Henry de Bruyères,"B 3753; witch 056, Claudette Clauchepied d'Epinal, arretée à Bruyères",0,TESTIFIED_AGAINST,accusation,0.95,w056,Witness 4 in trial w056,directed,1601.0
Henry Henry de Bruyères,Germaine femme Jean Bertrand,0,CO_WITNESS,co_presence,0.5,w056,Both witnessed in w056,undirected,
Henry Henry de Bruyères,Catherine fille Mengeon Genin de Rennegoutte,0,CO_WITNESS,co_presence,0.5,w056,Both witnessed in w056,undirected,
Henry Henry de Bruyères,Jeandon Bassat de Belmont,0,CO_WITNESS,co_presence,0.5,w056,Both witnessed in w056,undirected,
Henry Henry de Bruyères,Jacquotte femme Melchior Vauldechamps de Bruyeres,0,CO_WITNESS,co_presence,0.5,w056,Both witnessed in w056,undirected,
Henry Henry de Bruyères,Jacquette fille de la precedente,0,CO_WITNESS,co_presence,0.5,w056,Both witnessed in w056,undirected,
Henry Henry de Bruyères,"Mengeon femme Phillippe Masson
2 years before her daughter Jacquette became ill",0,CO_WITNESS,co_presence,0.5,w056,Both witnessed in w056,undirected,
Claudon Marion,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",0,TESTIFIED_AGAINST,accusation,0.95,w306,Witness 12 in trial w306,directed,1620.0
Girard Franceon du Mesnil,"B 8719 no 2; witch 291, Jennon femme Jean Jacquot Etienne du Menil",0,TESTIFIED_AGAINST,accusation,0.95,w291,Witness 3 in trial w291,directed,1617.0
Girard Franceon du Mesnil,Curien de Champ du Vivier,0,CO_WITNESS,co_presence,0.5,w291,Both witnessed in w291,undirected,
Girard Franceon du Mesnil,Claudon Colas Colin du Vivier,0,CO_WITNESS,co_presence,0.5,w291,Both witnessed in w291,undirected,
Girard Franceon du Mesnil,Colin Dentandt officier a la Fosse,0,CO_WITNESS,co_presence,0.5,w291,Both witnessed in w291,undirected,
Girard Franceon du Mesnil,Jean de Sombois demeurant a l'Hermitage des Dames,0,CO_WITNESS,co_presence,0.5,w291,Both witnessed in w291,undirected,
Girard Franceon du Mesnil,Mengeon Bandesapt du Mesnil,0,CO_WITNESS,co_presence,0.5,w291,Both witnessed in w291,undirected,
Girard Franceon du Mesnil,Mengeotte femme Girard Franceon du Mesnil,0,CO_WITNESS,co_presence,0.5,w291,Both witnessed in w291,undirected,
Girard Franceon du Mesnil,Mengeon Jean Arnoulx du Mesnil,0,CO_WITNESS,co_presence,0.5,w291,Both witnessed in w291,undirected,
Catherine femme Demenge Tocquart,"B 3323 no 7; witch 031, Didier femme Nicolas le Vefue le Viel, de Leintrey",0,TESTIFIED_AGAINST,accusation,0.95,w031,Witness 13 in trial w031,directed,1602.0
Jean Mengin de la Fosse,"Witch 271; B 8708 no 10, Jean Gerardin Haxo de la Fosse",0,TESTIFIED_AGAINST,accusation,0.95,w271,Witness 4 in trial w271,directed,1611.0
Jean Mengin de la Fosse,Nicolas Dentandt,0,CO_WITNESS,co_presence,0.5,w271,Both witnessed in w271,undirected,
Jean Mengin de la Fosse,Jean Thieriot de la Fosse,0,CO_WITNESS,co_presence,0.5,w271,Both witnessed in w271,undirected,
Jean Mengin de la Fosse,Nicolas Aulbry de la Fosse,0,CO_WITNESS,co_presence,0.5,w271,Both witnessed in w271,undirected,
Jean Mengin de la Fosse,Aulbry Colas Aulbry de la Fosse,0,CO_WITNESS,co_presence,0.5,w271,Both witnessed in w271,undirected,
Jean Mengin de la Fosse,Jean Francois de la Fosse,0,CO_WITNESS,co_presence,0.5,w271,Both witnessed in w271,undirected,
Jean Mengin de la Fosse,Jennon femme Estienne Carriot du Vivier,0,CO_WITNESS,co_presence,0.5,w271,Both witnessed in w271,undirected,
Pieresson Girard de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",0,TESTIFIED_AGAINST,accusation,0.95,w106,Witness 45 in trial w106,directed,1610.0
Jean Didier Chenemere,"B 8682 no 5; witch 183, Didielle femme Demenge Simmonel, de St Marguerite",0,TESTIFIED_AGAINST,accusation,0.95,w183,Witness 7 in trial w183,directed,1598.0
Jean Didier Chenemere,Claudon le Clerc,0,CO_WITNESS,co_presence,0.5,w183,Both witnessed in w183,undirected,
Jean Didier Chenemere,Colatte femme Vincent Henryat,0,CO_WITNESS,co_presence,0.5,w183,Both witnessed in w183,undirected,
Jean Didier Chenemere,"& (11) Missing - very short.
(12) Jean Parmentier",0,CO_WITNESS,co_presence,0.5,w183,Both witnessed in w183,undirected,
Jean Didier Chenemere,Jean Charpentier,0,CO_WITNESS,co_presence,0.5,w183,Both witnessed in w183,undirected,
Toussaine femme Jean Colé,"B 2583 no 5; witch 019, Jean Brice George de Xouarupt",0,TESTIFIED_AGAINST,accusation,0.95,w019,Witness 18 in trial w019,directed,1624.0
"Mariotte femme Jean Lambert
Had attended Harmant during illness; never heard him","B 8275 no 2; witch 129, Babon femme Willaume Laboureur, de Preny",0,TESTIFIED_AGAINST,accusation,0.95,w129,Witness 2 in trial w129,directed,1597.0
Catherine veuve Anthoine d'Allemangne,"B 6723 no 2; witch 108, Jean Cachette de Flin",0,TESTIFIED_AGAINST,accusation,0.95,w108,Witness 4 in trial w108,directed,1603.0
Le sieur Gille Ferry,"Vosges 3 C 239; Witch 340, Pierrotte Roy femme Nicolas Martin, de Badonviller.",0,TESTIFIED_AGAINST,accusation,0.95,w340,Witness 16 in trial w340,directed,1645.0
When she was in hands of executioner,after being shaved,0,CO_ACCUSED,co_presence,0.9,w313,Co-accused in w313,undirected,1624.0
When she was in hands of executioner,judges urged her,0,CO_ACCUSED,co_presence,0.9,w313,Co-accused in w313,undirected,1624.0
Nicolas Jacot Michel de Seuch,"B 2512; witch 012, Jacotte femme Demenge Romary Petit Colin, de Seuche",0,TESTIFIED_AGAINST,accusation,0.95,w012,Witness 12 in trial w012,directed,1594.0
Jean Symon,"B 6723 no 2; witch 108, Jean Cachette de Flin",0,TESTIFIED_AGAINST,accusation,0.95,w108,Witness 31 in trial w108,directed,1603.0
Jean Symon,"B 8687 no 10; witch 208, Mengeon Claude Perrin de Brehimont",0,TESTIFIED_AGAINST,accusation,0.95,w208,Witness 21 in trial w208,directed,1600.0
Claudon femme à Jean de Besange de Charmes,"B 4077 no 3 Witch 071, Chesnon la Triffatte",0,TESTIFIED_AGAINST,accusation,0.95,w071,Witness 6 in trial w071,directed,1596.0
Claudon femme à Jean de Besange de Charmes,Jean Morel serrurier de Charmes,0,CO_WITNESS,co_presence,0.5,w071,Both witnessed in w071,undirected,
Claudon femme à Jean de Besange de Charmes,George gros Jean drappier à Charmes,0,CO_WITNESS,co_presence,0.5,w071,Both witnessed in w071,undirected,
Claudon femme à Jean de Besange de Charmes,Jannon femme de George Gouvernat le jeune de Charmes,0,CO_WITNESS,co_presence,0.5,w071,Both witnessed in w071,undirected,
Claudon femme à Jean de Besange de Charmes,Mongeatte femme de Jean Jacquat hostelain à Charmes,0,CO_WITNESS,co_presence,0.5,w071,Both witnessed in w071,undirected,
Claudon femme à Jean de Besange de Charmes,Idatte femme de Jean Bourcy de Charmes,0,CO_WITNESS,co_presence,0.5,w071,Both witnessed in w071,undirected,
Claudon Blaise,"Witch 343; Dumont, t. 2, i-xxvii, Claudon Hardier, de Hesse",0,TESTIFIED_AGAINST,accusation,0.95,w343,Witness 16 in trial w343,directed,1608.0
Jennon femme Colin de Norbepaire,"B 8693 no 4; witch 233, Claude Colin Michiel dit Bejolley, de Wisembach",0,TESTIFIED_AGAINST,accusation,0.95,w233,Witness 30 in trial w233,directed,1604.0
Petter Lore,"B 5312 no 3; witch 093, Anon veuve Didier Vosgien de Bassing",0,TESTIFIED_AGAINST,accusation,0.95,w093,Witness 8 in trial w093,directed,1594.0
Petter Lore,Loys Melenicque,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Petter Lore,Morise manouvrier,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Petter Lore,Claudin Peletier,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Benitte femme Demenge Doienney,"B 8673 no 1; witch 152, Jean Colas Claude Martin, and his sister Jennon, de Lubine",0,TESTIFIED_AGAINST,accusation,0.95,w152,Witness 7 in trial w152,directed,1593.0
Jennon femme Didier Bandeça,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",0,TESTIFIED_AGAINST,accusation,0.95,w305,Witness 4 in trial w305,directed,1619.0
Jennon femme Didier Bandeça,Margueritte femme Charles Conninc,0,CO_WITNESS,co_presence,0.5,w305,Both witnessed in w305,undirected,
Jennon femme Didier Bandeça,Claudon femme Gabriel Ozelle,0,CO_WITNESS,co_presence,0.5,w305,Both witnessed in w305,undirected,
Jennon femme Didier Bandeça,Le Sr Nicolas de Lusse tabellion,0,CO_WITNESS,co_presence,0.5,w305,Both witnessed in w305,undirected,
Jennon femme Didier Bandeça,Marie femme Jean Baccon,0,CO_WITNESS,co_presence,0.5,w305,Both witnessed in w305,undirected,
Jennon femme Didier Bandeça,Claudotte femme Didier Vaultrin,0,CO_WITNESS,co_presence,0.5,w305,Both witnessed in w305,undirected,
Jennon femme Didier Bandeça,Bastienne femme Nicolas Poulain,0,CO_WITNESS,co_presence,0.5,w305,Both witnessed in w305,undirected,
Hannix,Demenge Martin,0,SPOUSE_OF,kinship,1.0,w031,Hannix femme Demenge Martin,undirected,
Hannix,Husson Bourguignon,0,CHILD_OF,kinship,1.0,w076,Hannix fille Husson Bourguignon,directed,
Pierron Demenge Gerard,"B 8673 no 2; witch 153, Jehennon femme Jean Perrin de Girovillers-sous-Montfort",0,TESTIFIED_AGAINST,accusation,0.95,w153,Witness 18 in trial w153,directed,1594.0
Mengeotte femme du maire Hannel,"B 5312 no 2; Witch 092, Catherine veuve Jean Lhuillier de Maizieres, demeurant à",0,TESTIFIED_AGAINST,accusation,0.95,w092,Witness 1 in trial w092,directed,1594.0
Mengeotte femme du maire Hannel,Colin Oudenot manouvrier,0,CO_WITNESS,co_presence,0.5,w092,Both witnessed in w092,undirected,
Mengeotte femme du maire Hannel,Hamans Petter,0,CO_WITNESS,co_presence,0.5,w092,Both witnessed in w092,undirected,
Mengeotte femme du maire Hannel,Barthelhans Huyllier,0,CO_WITNESS,co_presence,0.5,w092,Both witnessed in w092,undirected,
Mengeotte femme du maire Hannel,Nickels Petter,0,CO_WITNESS,co_presence,0.5,w092,Both witnessed in w092,undirected,
Mengeotte femme du maire Hannel,Britz,0,CO_WITNESS,co_presence,0.5,w092,Both witnessed in w092,undirected,
Mengeotte femme du maire Hannel,Jean Mathieu manouvrier,0,CO_WITNESS,co_presence,0.5,w092,Both witnessed in w092,undirected,
Françoise femme a Demenge Mauffrois de Champegnoult,"B 2203 no 2; witch 010, Jean Parmentier, de Champegnoult",0,TESTIFIED_AGAINST,accusation,0.95,w010,Witness 7 in trial w010,directed,1618.0
Françoise femme a Demenge Mauffrois de Champegnoult,Demenge Perey,0,CO_WITNESS,co_presence,0.5,w010,Both witnessed in w010,undirected,
Françoise femme a Demenge Mauffrois de Champegnoult,Zabillon femme a Mathiat Play Cesson,0,CO_WITNESS,co_presence,0.5,w010,Both witnessed in w010,undirected,
Françoise femme a Demenge Mauffrois de Champegnoult,Laurent Mathieu,0,CO_WITNESS,co_presence,0.5,w010,Both witnessed in w010,undirected,
Françoise femme a Demenge Mauffrois de Champegnoult,Dion femme a Colas Mathiat de Herbeviller,0,CO_WITNESS,co_presence,0.5,w010,Both witnessed in w010,undirected,
Vaultrin Bigel tailleur de St Nicolas,"B 8947; witch 320, Mengeatte des Woirelz, veuve Regnaud Tixerand de St Nicolas",0,TESTIFIED_AGAINST,accusation,0.95,w320,Witness 7 in trial w320,directed,1584.0
Vaultrin Bigel tailleur de St Nicolas,Jehannon veuve Francois Rozieres de St Nicolas,0,CO_WITNESS,co_presence,0.5,w320,Both witnessed in w320,undirected,
Vaultrin Bigel tailleur de St Nicolas,Francoyse fille Vaultrin Bigel tailleur,0,CO_WITNESS,co_presence,0.5,w320,Both witnessed in w320,undirected,
Vaultrin Bigel tailleur de St Nicolas,Bastienne femme Didier Regnaudin drappier de St Nicolas,0,CO_WITNESS,co_presence,0.5,w320,Both witnessed in w320,undirected,
Dieudonnée femme Jean Saulnier de Mouriviller,"B 8741; witch 315, Margueritte femme Didier Perisc de Mouriviller",0,TESTIFIED_AGAINST,accusation,0.95,w315,Witness 1 in trial w315,directed,1628.0
Beniste femme Martiolle Francois,"B 8721 no 3; Witch 295, Catherine femme Bertremin Claude de Wisembach",0,TESTIFIED_AGAINST,accusation,0.95,w295,Witness 9 in trial w295,directed,1618.0
Claude Rossel de Charmes,"B 4077 no 2 Witch 070, Claudon la Romaine",0,TESTIFIED_AGAINST,accusation,0.95,w070,Witness 8 in trial w070,directed,1596.0
Jean Claude Jean Noel de Clingotte,"Witch 156: B8677 no 2, George de Hault of Clingotte.",0,TESTIFIED_AGAINST,accusation,0.95,w156,Witness 18 in trial w156,directed,1596.0
Margo veuve feu le maire Nicolas,"B 8669 no 1; Witch 148, Jeanne femme Jean Lienard le maimbourg, de Ginfosse",0,TESTIFIED_AGAINST,accusation,0.95,w148,Witness 1 in trial w148,directed,1592.0
Margo veuve feu le maire Nicolas,Georgette femme Jean Lhoste,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Margo veuve feu le maire Nicolas,Colas Mandray de Raves,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Margo veuve feu le maire Nicolas,Bastienne veuve feu le maire Claudel le maimbourg,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Margo veuve feu le maire Nicolas,Jean Comand,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Margo veuve feu le maire Nicolas,Catherine veuve Jacot Rouyer de Rayegoutte,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Margo veuve feu le maire Nicolas,Dedielle femme Michiel Jean Michiel,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Margo veuve feu le maire Nicolas,Claude Jean Didier de Laulnay,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Margo veuve feu le maire Nicolas,Catherine de Launay,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Margo veuve feu le maire Nicolas,Colas Demenge la Poire,0,CO_WITNESS,co_presence,0.5,w148,Both witnessed in w148,undirected,
Adam Claudon Thiebault,"B 8684 no 3. Witch 77, Françatte veuve Claudon Jardel de Clefcy",0,TESTIFIED_AGAINST,accusation,0.95,w190,Witness 18 in trial w190,directed,1599.0
Barbon femme Claude Noel,"B 7137 no 1; witch 115, Jennon Villemin dite la Gargantine, de Villoncourt",0,TESTIFIED_AGAINST,accusation,0.95,w115,Witness 14 in trial w115,directed,1625.0
Barbon femme Claude Noel,"Marie femme Demenge Lorrain
Her brother Jean Husson",0,CO_WITNESS,co_presence,0.5,w115,Both witnessed in w115,undirected,
Barbon femme Claude Noel,Catherine servante a Demenge Lorrain,0,CO_WITNESS,co_presence,0.5,w115,Both witnessed in w115,undirected,
Barbon femme Claude Noel,Jeannon veuve Nicolas Mengenot,0,CO_WITNESS,co_presence,0.5,w115,Both witnessed in w115,undirected,
Jacquotte Gardeux,Marie Canot,0,CO_ACCUSED,co_presence,0.9,w085,Co-accused in w085,undirected,1586.0
Anthoinette femme Claudon Poirresson,"B 8682 no 3; witch 181, Jean Pelisson de Moriviller",0,TESTIFIED_AGAINST,accusation,0.95,w181,Witness 7 in trial w181,directed,1598.0
Anthoinette femme Claudon Poirresson,"? Parisot Goeury
Told of wife's death",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Anthoinette femme Claudon Poirresson,Catherine fille feu Demenge Perrise,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Anthoinette femme Claudon Poirresson,"Claudatte femme Thoussainct Gornay
Quarrel with his wife over hen he had killed",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Anthoinette femme Claudon Poirresson,"Jean Guezey
Long reputation; 6 years earlier had passed Jean in woods without sa",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
B 8682 no 6; witch 184,Colatte veuve Jean le Parmentier,0,CO_ACCUSED,co_presence,0.9,w184,Co-accused in w184,undirected,1598.0
B 8682 no 6; witch 184,de Girompaire,0,CO_ACCUSED,co_presence,0.9,w184,Co-accused in w184,undirected,1598.0
Mengeotte femme Estienne Thuillier,"B 8272; witch 127, Jeannon femme Didier Collignon, de Pargny",0,TESTIFIED_AGAINST,accusation,0.95,w127,Witness 9 in trial w127,directed,1594.0
Mengeotte femme Estienne Thuillier,Mariotte femme Gergonne Mengin,0,CO_WITNESS,co_presence,0.5,w127,Both witnessed in w127,undirected,
Didier George le Clerc de Saincte Margarée,"B 8667 No 2 Witch 140, Catherine Malremmeix",0,TESTIFIED_AGAINST,accusation,0.95,w140,Witness 10 in trial w140,directed,1592.0
Didier George le Clerc de Saincte Margarée,Claudon George de Wanemont,0,CO_WITNESS,co_presence,0.5,w140,Both witnessed in w140,undirected,
Colin Cayé,"Vosges G 707 no 1; Witch 336, Jean Lallemand de St Lyenard",0,TESTIFIED_AGAINST,accusation,0.95,w336,Witness 31 in trial w336,directed,1590.0
Françoise fille du precedent,"B 2211 no 1; witch 011, Margueritte femme Jean Estienne, d'Amance",0,TESTIFIED_AGAINST,accusation,0.95,w011,Witness 4 in trial w011,directed,1625.0
Françoise fille du precedent,Jeanne femme Demenge Balatte,0,CO_WITNESS,co_presence,0.5,w011,Both witnessed in w011,undirected,
Françoise fille du precedent,Jeanne femme Claude Ferquel,0,CO_WITNESS,co_presence,0.5,w011,Both witnessed in w011,undirected,
Françoise fille du precedent,Laurence femme Laurent Blanc Didier,0,CO_WITNESS,co_presence,0.5,w011,Both witnessed in w011,undirected,
Françoise fille du precedent,Claudin Thieriet,0,CO_WITNESS,co_presence,0.5,w011,Both witnessed in w011,undirected,
Françoise fille du precedent,Claudon fille Claudin Fulpin,0,CO_WITNESS,co_presence,0.5,w011,Both witnessed in w011,undirected,
Françoise fille du precedent,Barthelemin Mansuin,0,CO_WITNESS,co_presence,0.5,w011,Both witnessed in w011,undirected,
Jenon femme Claudin Peletier,"B 5312 no 1; witch 091, Catherine femme Adam Tarillon de Bassing",0,TESTIFIED_AGAINST,accusation,0.95,w091,Witness 1 in trial w091,directed,1594.0
Jenon femme Claudin Peletier,"B 5312 no 3; witch 093, Anon veuve Didier Vosgien de Bassing",0,TESTIFIED_AGAINST,accusation,0.95,w093,Witness 1 in trial w093,directed,1594.0
Jenon femme Claudin Peletier,Agnelle femme Petter Lhore,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Claudin Hamon,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Petter Boulengier,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Petter Lhore,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Loys Melanicq,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Moritz Manouvrier,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Claudin Peletier,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Claudin Peletier,1,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Jenon femme Claudin Peletier,Francois Melenicque,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Schlosspetter Mre echevin,0,CO_WITNESS,co_presence,0.5,w091,Both witnessed in w091,undirected,
Jenon femme Claudin Peletier,Agnelle femme Petter Lorre,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Jenon femme Claudin Peletier,Jenon femme Jean Denys,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Jenon femme Claudin Peletier,Marie femme Moritz manouvrier,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Jenon femme Claudin Peletier,Claudin Haman,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Jenon femme Claudin Peletier,Petter Boulangier,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Jenon femme Claudin Peletier,Petter Lore,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Jenon femme Claudin Peletier,Loys Melenicque,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Jenon femme Claudin Peletier,Morise manouvrier,0,CO_WITNESS,co_presence,0.5,w093,Both witnessed in w093,undirected,
Georgeatte femme Jean Michiel Jeannel,"Vosges G 707 no 1; Witch 336, Jean Lallemand de St Lyenard",0,TESTIFIED_AGAINST,accusation,0.95,w336,Witness 11 in trial w336,directed,1590.0
