name,canonical_id,entity_type,gender,outcome,locations,num_trial_appearances,is_super_witness,became_accused
Didier Grand Didier,,unknown,unknown,,[],1,False,False
B 8708 no 5; witch 266; Jennon femme Claudon Girard de St Remy.,,unknown,unknown,,[],1,False,False
Claudel Colas la Voivre,,unknown,unknown,,[],1,False,False
Bastienne veuve feu le maire Claudel le maimbourg,,unknown,unknown,,[],1,False,False
Catherine veuve Nicolas Johel,,unknown,unknown,,[],1,False,False
Claudatte fille feu Claudin Videllot,,unknown,unknown,,[],1,False,False
Nicolas Berger,,unknown,unknown,,[],1,False,False
Nicolas Moictrier de Raon,,unknown,unknown,,[],1,False,False
Demenge Colas Noel,,unknown,unknown,,[],1,False,False
Margueritte femme Claudon Gasel,,unknown,unknown,,[],1,False,False
Demenge Charpentier,,unknown,unknown,,[],1,False,False
Mongeotte femme Jean Sebille,,unknown,unknown,,[],1,False,False
"B 4576; witch 089, Jeanne veuve Mansuy Magnien, de Neufchâteau",,unknown,unknown,,[],1,False,False
Bietrix,,unknown,unknown,,[],1,False,False
Anne jeune fille,,unknown,unknown,,[],1,False,False
Catherine femme au precedent,,unknown,unknown,,[],1,False,False
Chenne,,unknown,unknown,,[],1,False,False
Claudette veuve Jacat Didier Gynatte de Belmont,,unknown,unknown,,[],1,False,False
Bastien Drouin,,unknown,unknown,,[],1,False,False
B 8707 no 6; witch 258,,unknown,unknown,,[],1,False,False
Anthoine Marlier,,unknown,unknown,,[],1,False,False
Jeannon femme Didier Collignon,,unknown,unknown,,[],1,False,False
Mengeotte femme Nicolas Guenguez,,unknown,unknown,,[],1,False,False
Jean Braconnier,,unknown,unknown,,[],1,False,False
Pierre Gascon,,unknown,unknown,,[],1,False,False
Zabilon femme Colas Hanns,,unknown,unknown,,[],1,False,False
Le maire Nicolas Hougney,,unknown,unknown,,[],1,False,False
Mengeatte femme Demenge Renard Masson,,unknown,unknown,,[],1,False,False
Jean de Nomeny,,unknown,unknown,,[],1,False,False
Claudatte fille feu Jean Parmentier de Belmont,,unknown,unknown,,[],1,False,False
Colin Claudon Doienney,,unknown,unknown,,[],1,False,False
Mongeon Antoine Toussainct de Dompierre,,unknown,unknown,,[],1,False,False
Vincent Delon demeurant a Seuch,,unknown,unknown,,[],1,False,False
Laurence femme Jean Collignan de Fontenay,,unknown,unknown,,[],1,False,False
Clement Villemin jeune homme de Grandiviller,,unknown,unknown,,[],1,False,False
Alizon femme Didier Bandeça,,unknown,unknown,,[],1,False,False
Jean Mongeotte,,unknown,unknown,,[],1,False,False
Mengey des Roses,,unknown,unknown,,[],1,False,False
Vincent Valdezey du Ban le Duc,,unknown,unknown,,[],1,False,False
Colin,,unknown,unknown,,[],1,False,False
Jean Mongin dit Haxat,,unknown,unknown,,[],1,False,False
Barbe femme Idoulx Oudinot,,unknown,unknown,,[],1,False,False
Hellony,,unknown,unknown,,[],1,False,False
B 8700 no 3; witch 238,,unknown,unknown,,[],1,False,False
Jehenne femme Joseph de la Moictresse,,unknown,unknown,,[],1,False,False
Delon Choffel,,unknown,unknown,,[],1,False,False
Honneste homme le maire Jean Vincent de Moyemont,,unknown,unknown,,[],1,False,False
Claudatte femme Jean Merielle,,unknown,unknown,,[],1,False,False
Chretien Brabant,,unknown,unknown,,[],1,False,False
Claudette femme Lienard Valentin Napuel,,unknown,unknown,,[],1,False,False
Jean Febuatte laboureur de Vieville,,unknown,unknown,,[],1,False,False
Catherine veuve de Fleurant Hagimont,,unknown,unknown,,[],1,False,False
Demenge François,,unknown,unknown,,[],1,False,False
Symon Baltaire laboureur de St. Prancher,,unknown,unknown,,[],1,False,False
Gabriel,,unknown,unknown,,[],1,False,False
Demenge Le Clerc,,unknown,unknown,,[],1,False,False
Jean Perry de Sainct Margarée,,unknown,unknown,,[],1,False,False
Demenge Didier le Moullat,,unknown,unknown,,[],1,False,False
Claudon Toutblanc,,unknown,unknown,,[],1,False,False
sa femme Mengeotte,,unknown,unknown,,[],1,False,False
Dieudonné Jean Demenge,,unknown,unknown,,[],1,False,False
Didier Ramaixe,,unknown,unknown,,[],1,False,False
"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",,unknown,unknown,,[],1,False,False
Didier Cognient masson d'Einville,,unknown,unknown,,[],1,False,False
Nicolas Charier de la Neufville,,unknown,unknown,,[],1,False,False
Thomas Jean,,unknown,unknown,,[],1,False,False
Didier Couresier,,unknown,unknown,,[],1,False,False
"Vosges G 710: witch 339, Jeannon femme Georgeon Grand Didier, de la Rochatte",,unknown,unknown,,[],1,False,False
Jean Coinat,,unknown,unknown,,[],1,False,False
Colin Mathiatte,,unknown,unknown,,[],1,False,False
Nicolas fils au precedent temoin,,unknown,unknown,,[],1,False,False
Claudon Chapouyat,,unknown,unknown,,[],1,False,False
Betrix,,unknown,unknown,,[],1,False,False
Claude,,unknown,unknown,,[],1,False,False
Jehenne Joly,,unknown,unknown,,[],1,False,False
Mariette femme Thonius,,unknown,unknown,,[],1,False,False
Jean Sainctrey de Bathelemont,,unknown,unknown,,[],1,False,False
"B 8702 no 10; witch 249, Jennon femme Jean Pieron Geliat, de la Neuveville-les-Raon.",,unknown,unknown,,[],1,False,False
Colas Labbé,,unknown,unknown,,[],1,False,False
Gillette,,unknown,unknown,,[],1,False,False
Blaison Richard,,unknown,unknown,,[],1,False,False
Allix le Gardens,,unknown,unknown,,[],1,False,False
veuve Colas Jean Denise de Pajaille,,unknown,unknown,,[],1,False,False
Crisman Lampert,,unknown,unknown,,[],1,False,False
Colatte fille Jean le maire,,unknown,unknown,,[],1,False,False
Colas Moyne,,unknown,unknown,,[],1,False,False
Nesso,,unknown,unknown,,[],1,False,False
Barbon femme Claude Matheu de Fontenay,,unknown,unknown,,[],1,False,False
Colin Claudel,,unknown,unknown,,[],1,False,False
Alizon Bretan,,unknown,unknown,,[],1,False,False
Zabillon femme de Bresson Jeannel de Vicq,,unknown,unknown,,[],1,False,False
Didiere Pensee,,unknown,unknown,,[],1,False,False
Mengin,,unknown,unknown,,[],1,False,False
Jean Jacques Gerardin de la Voivrelle,,unknown,unknown,,[],1,False,False
Claudate femme Jacquat George,,unknown,unknown,,[],1,False,False
Simon Colas Simon,,unknown,unknown,,[],1,False,False
Margueritte femme Didier Perisc de Mouriviller,,unknown,unknown,,[],1,False,False
Barbellon femme Demange Malgrais,,unknown,unknown,,[],1,False,False
Colas Demenge Hanry de Sainte Margarée,,unknown,unknown,,[],1,False,False
Bietrix femme François Thierion,,unknown,unknown,,[],1,False,False
Hellebix femme Nicolas Ferry de Bathelemont,,unknown,unknown,,[],1,False,False
Martin Claude,,unknown,unknown,,[],1,False,False
Mengeotte femme Claudon Thirion de Bathelemont,,unknown,unknown,,[],1,False,False
Thiebault Vicaire,,unknown,unknown,,[],1,False,False
"B 8708 no 7; witch 268, Marguitte femme Girardin Haxo de La Fosse",,unknown,unknown,,[],1,False,False
Nicolas Denys de la Neufville,,unknown,unknown,,[],1,False,False
Nicolas Foural,,unknown,unknown,,[],1,False,False
Jennon femme Colas Barrey,,unknown,unknown,,[],1,False,False
Jannon femme de Jean Waulthier de la Neufville,,unknown,unknown,,[],1,False,False
Jean George Laulney d’Entre-deux-Eaux,,unknown,unknown,,[],1,False,False
Barbelline veuve Demenge Mareschal,,unknown,unknown,,[],1,False,False
Bride femme Klein Nickel,,unknown,unknown,,[],1,False,False
Didier Nostonne,,unknown,unknown,,[],1,False,False
Jehenne femme Demenge Didier Ydatte,,unknown,unknown,,[],1,False,False
Jean Renolbard,,unknown,unknown,,[],1,False,False
Claudette femme Bastien Delat,,unknown,unknown,,[],1,False,False
Jean Forgeat,,unknown,unknown,,[],1,False,False
Apelonne femme Stoffel Portier,,unknown,unknown,,[],1,False,False
Jeanne Petiotte,,unknown,unknown,,[],1,False,False
Catherine femme Toussain Colin Michiel,,unknown,unknown,,[],1,False,False
Margueritte femme Daniel Houin,,unknown,unknown,,[],1,False,False
Claude Colas Henry d’Entre-deux-Eaux,,unknown,unknown,,[],1,False,False
Enguel,,unknown,unknown,,[],1,False,False
Bresson Jeannel de Vicq,,unknown,unknown,,[],1,False,False
Francoyse,,unknown,unknown,,[],1,False,False
Jean Dauphin,,unknown,unknown,,[],1,False,False
Jean Callerey de Pajaille,,unknown,unknown,,[],1,False,False
Claude Barbier,,unknown,unknown,,[],1,False,False
Jennon veuve Mourice Jean de Lessus du Paire,,unknown,unknown,,[],1,False,False
Anthoine Diez du Prey,,unknown,unknown,,[],1,False,False
Toinotte,,unknown,unknown,,[],1,False,False
"Beniste femme Claude Jeandel du Chasnoy
Told story of how 5 or 6 years before he",,unknown,unknown,,[],1,False,False
Denise veuve Pierrat Charrier de Valdeures,,unknown,unknown,,[],1,False,False
Nicolas Guerard,,unknown,unknown,,[],1,False,False
"B 8702 no 9; witch 248, Jean Pierron Geliat, de la Neuveville-les-Raon",,unknown,unknown,,[],1,False,False
Jennon femme a Colas Didier Cherrier de St. Remy,,unknown,unknown,,[],1,False,False
Demenge Grand Martin,,unknown,unknown,,[],1,False,False
Catherine veuve de Mengeot,,unknown,unknown,,[],1,False,False
Jean Francois de Repas,,unknown,unknown,,[],1,False,False
Barthelemin de Veho,,unknown,unknown,,[],1,False,False
Jennon femme Chrestien Claude Michel,,unknown,unknown,,[],1,False,False
Jean Forgeot,,unknown,unknown,,[],1,False,False
Claude Blaise,,unknown,unknown,,[],1,False,False
Catherine femme Jean George de Rozieres,,unknown,unknown,,[],1,False,False
Nicolas Barthremin le viel,,unknown,unknown,,[],1,False,False
Valentin Connis du Paire,,unknown,unknown,,[],1,False,False
"Colas ?
Reputation 7 years. Some 4 years before had heard from Jean Jacquot that",,unknown,unknown,,[],1,False,False
"Lambert Claudel Ferry
Had had various disputes with her",,unknown,unknown,,[],1,False,False
Sibille femme Jean Vacquaire d'Einville,,unknown,unknown,,[],1,False,False
Mengeon Jacat Morel de Domfaing,,unknown,unknown,,[],1,False,False
"Lambert Jean Lambert
Asked about quarrel when one of his sons was ill. Said that",,unknown,unknown,,[],1,False,False
Idoult Willaume,,unknown,unknown,,[],1,False,False
Francoise,,unknown,unknown,,[],1,False,False
Demenge Ferry,,unknown,unknown,,[],1,False,False
Honneste Homme Nicolas Adam lieutenant de Sarrux,,unknown,unknown,,[],1,False,False
Claudon Haxo,,unknown,unknown,,[],1,False,False
Demenge Brouvellant,,unknown,unknown,,[],1,False,False
Claudon Charniere,,unknown,unknown,,[],1,False,False
Claude Bertremin Jacquemin de la Harde d’Anould,,unknown,unknown,,[],1,False,False
Georgeon Barbier de Fontenay,,unknown,unknown,,[],1,False,False
Chrestaille,,unknown,unknown,,[],1,False,False
Jean Thierry du Viel Marché,,unknown,unknown,,[],1,False,False
Nicolas Graniere demeurant a La Brenche,,unknown,unknown,,[],1,False,False
"B 8684 no 1. Witch 188, Jean Demenge le Clerc dit Mandray, de Hurbache",,unknown,unknown,,[],1,False,False
Gregoire Vincent,,unknown,unknown,,[],1,False,False
Claudon Chapouxat,,unknown,unknown,,[],1,False,False
Mengeon Regnauldin,,unknown,unknown,,[],1,False,False
Claudatte femme Nicolas des Montagnes de Repas,,unknown,unknown,,[],1,False,False
de La Chapelle,,unknown,unknown,,[],1,False,False
Françoise veuve Nicolas Micquel,,unknown,unknown,,[],1,False,False
Agathe femme Mengeon Jean Demenge Lienard,,unknown,unknown,,[],1,False,False
Demenge Didon,,unknown,unknown,,[],1,False,False
B 3323 no 6; witch 030,,unknown,unknown,,[],1,False,False
Jannon femme de George Gouvernat le jeune de Charmes,,unknown,unknown,,[],1,False,False
Anthoine Chollat,,unknown,unknown,,[],1,False,False
Georgeatte femme Claudon Prevost,,unknown,unknown,,[],1,False,False
Hannssman,,unknown,unknown,,[],1,False,False
? du Val le vieulx,,unknown,unknown,,[],1,False,False
Susanne,,unknown,unknown,,[],1,False,False
Austette Clairier,,unknown,unknown,,[],1,False,False
Barbeline veuve Demenge Henriatte,,unknown,unknown,,[],1,False,False
Claudin Grand,,unknown,unknown,,[],1,False,False
Mengeon Colin de Moyemont,,unknown,unknown,,[],1,False,False
Marguitte femme Didier Seigaire de Brehimont,,unknown,unknown,,[],1,False,False
Colas Jean Denise bouchier et bourgeois de Ste Marie,,unknown,unknown,,[],1,False,False
Agathe femme Colas Jobay du Faing,,unknown,unknown,,[],1,False,False
Demenge Pajay du Viel Marché,,unknown,unknown,,[],1,False,False
Claude Profette,,unknown,unknown,,[],1,False,False
Mre George,,unknown,unknown,,[],1,False,False
Michel Barbellin de Bathelemont,,unknown,unknown,,[],1,False,False
Marguerite femme Henry Zabey,,unknown,unknown,,[],1,False,False
Catherine femme honn homme Claude Moiron,,unknown,unknown,,[],1,False,False
Cesar Jannat,,unknown,unknown,,[],1,False,False
Mathieu Marchal,,unknown,unknown,,[],1,False,False
Mengin Richard,,unknown,unknown,,[],1,False,False
Claudon Prevost de La Bolle,,unknown,unknown,,[],1,False,False
Marguitte femme Claudon Jalley,,unknown,unknown,,[],1,False,False
Hans Grand Bernard,,unknown,unknown,,[],1,False,False
Mengeon le Petit Anthoine,,unknown,unknown,,[],1,False,False
George Crenelé,,unknown,unknown,,[],1,False,False
Nicolas Martinbois,,unknown,unknown,,[],1,False,False
Georgette femme Jean Lhoste,,unknown,unknown,,[],1,False,False
B 8691 no 7; witch 219,,unknown,unknown,,[],1,False,False
Dieudenon Maçon,,unknown,unknown,,[],1,False,False
Jean Mansuin Collenat de Clingotte,,unknown,unknown,,[],1,False,False
Claudon Ferry,,unknown,unknown,,[],1,False,False
Catherine Gelyat,,unknown,unknown,,[],1,False,False
Nicolas Chatton d'Estival,,unknown,unknown,,[],1,False,False
Jalby,,unknown,unknown,,[],1,False,False
Mengin Gerard,,unknown,unknown,,[],1,False,False
Nicolas Ory,,unknown,unknown,,[],1,False,False
Helleny femme de Damien le Menestrel,,unknown,unknown,,[],1,False,False
Humbert Rodot de Dignonville,,unknown,unknown,,[],1,False,False
Claudon Colas le viel homme,,unknown,unknown,,[],1,False,False
Moyemont,,unknown,unknown,,[],1,False,False
B 8677 no 13 and B 8680 no 1; witch 167,,unknown,unknown,,[],1,False,False
"la
Nigade",,unknown,unknown,,[],1,False,False
Laurence femme Laurent Blanc Didier,,unknown,unknown,,[],1,False,False
Mongeatte femme Nicolas Vuillaumé,,unknown,unknown,,[],1,False,False
Didier de Vilerne boulangier,,unknown,unknown,,[],1,False,False
Claudin Thiery,,unknown,unknown,,[],1,False,False
Roze,,unknown,unknown,,[],1,False,False
Jean Marchand Didelot,,unknown,unknown,,[],1,False,False
Colin Chopppat marechal de la Bourgonce,,unknown,unknown,,[],1,False,False
Catherine femme Jean Loure de Domjevin,,unknown,unknown,,[],1,False,False
Curien Daboncourt,,unknown,unknown,,[],1,False,False
Quentin Le Roy,,unknown,unknown,,[],1,False,False
Colatte femme Mathis Jeandel,,unknown,unknown,,[],1,False,False
Mengeotte veuve Jean Vaultrin de Bathelemont,,unknown,unknown,,[],1,False,False
of La Neuveville-,,unknown,unknown,,[],1,False,False
Jean Bourguignon musnier demeurant a Sainte Margaree,,unknown,unknown,,[],1,False,False
Demenge Blaise,,unknown,unknown,,[],1,False,False
Nicolas Meon,,unknown,unknown,,[],1,False,False
Jehenne Gueriat femme Nicolas Demenge Henry manouvrier de St Nicolas,,unknown,unknown,,[],1,False,False
Mengeatte femme Barbellin Michel de Bathelemont,,unknown,unknown,,[],1,False,False
Thomas Jacquat de Raon,,unknown,unknown,,[],1,False,False
Georgette,,unknown,unknown,,[],1,False,False
Lienard Jean Lienard,,unknown,unknown,,[],1,False,False
Demenge Mathieu cordonnier de la Neufville,,unknown,unknown,,[],1,False,False
Jean Tixerant,,unknown,unknown,,[],1,False,False
Marie femme Jean Demenge le Roy,,unknown,unknown,,[],1,False,False
B 3804 no 3; Witch 068,,unknown,unknown,,[],1,False,False
Vincent Yclon,,unknown,unknown,,[],1,False,False
Colas Magnien,,unknown,unknown,,[],1,False,False
Nicolas Miclin,,unknown,unknown,,[],1,False,False
Jean Jeannatte,,unknown,unknown,,[],1,False,False
B 8667 No 4 Witch 142,,unknown,unknown,,[],1,False,False
Holbin Colas Holbin,,unknown,unknown,,[],1,False,False
Mengeon Jean Durand de La Pelliere,,unknown,unknown,,[],1,False,False
Claudon de Champ,,unknown,unknown,,[],1,False,False
Jean Claude le jeune,,unknown,unknown,,[],1,False,False
Anne femme Jacques des Fes de St Nicolas,,unknown,unknown,,[],1,False,False
Marguerite femme Nicolas Humbert dit de Serceour,,unknown,unknown,,[],1,False,False
Marguerite femme Jean Guillemart,,unknown,unknown,,[],1,False,False
Claudatte fille Godey Mandray,,unknown,unknown,,[],1,False,False
Jean Berthremin,,unknown,unknown,,[],1,False,False
Laurent,,unknown,unknown,,[],1,False,False
B 8684 no 9. Witch 196,,unknown,unknown,,[],1,False,False
Catherine femme Jean Mengin de Bathelemont,,unknown,unknown,,[],1,False,False
Agnes,,unknown,unknown,,[],1,False,False
B 8281 no 1; witch 131,,unknown,unknown,,[],1,False,False
Claudon Nicolle,,unknown,unknown,,[],1,False,False
Marie femme Diez Meschat de Saint Dié,,unknown,unknown,,[],1,False,False
Cesar Jennat,,unknown,unknown,,[],1,False,False
Demengeon Nicolas Jacot de Bussang,,unknown,unknown,,[],1,False,False
"B 3323 no 7; witch 031, Didier femme Nicolas le Vefue le Viel, de Leintrey",,unknown,unknown,,[],1,False,False
Demenge Mathiat,,unknown,unknown,,[],1,False,False
Phelipe,,unknown,unknown,,[],1,False,False
Demenge Diez Schenault,,unknown,unknown,,[],1,False,False
Chrestien Colas,,unknown,unknown,,[],1,False,False
Colas Jean Peltre,,unknown,unknown,,[],1,False,False
Mengeotte femme Villermin Grillat de Rozieres,,unknown,unknown,,[],1,False,False
Barbelline femme a Dieudonne Jean de la Gotte de Mandray,,unknown,unknown,,[],1,False,False
Demenge Simmonel,,unknown,unknown,,[],1,False,False
Denise femme au precedent,,unknown,unknown,,[],1,False,False
Jennotte veuve Gerardin Rodeans,,unknown,unknown,,[],1,False,False
B 2203 no 1; witch 009,,unknown,unknown,,[],1,False,False
Thiery fils Claudin Thiery,,unknown,unknown,,[],1,False,False
Nicolas Chany,,unknown,unknown,,[],1,False,False
Didier Maurice,,unknown,unknown,,[],1,False,False
Didier Bandesapt de Raon,,unknown,unknown,,[],1,False,False
Didier Pernille,,unknown,unknown,,[],1,False,False
Jean Demenge de la Borse,,unknown,unknown,,[],1,False,False
Nicolas Raimbault de Reillon,,unknown,unknown,,[],1,False,False
Jean Gillet,,unknown,unknown,,[],1,False,False
"B 7279; witch 118, Catherine Claude d'Azelot",,unknown,unknown,,[],1,False,False
Mongeotte femme Remy Claude Parmentier,,unknown,unknown,,[],1,False,False
Claudon Andreu d'Aydoille,,unknown,unknown,,[],1,False,False
"Demenge Thieriat
Believed he had caused loss of calves by witchcraft.
(8) Jean f",,unknown,unknown,,[],1,False,False
Belotte,,unknown,unknown,,[],1,False,False
"Claudette femme Jean Grand Jean
Witch 182",,unknown,unknown,,[],1,False,False
Jehanne femme Demenge Sollier,,unknown,unknown,,[],1,False,False
Hannezo Claudon,,unknown,unknown,,[],1,False,False
