name,entity_type,gender,location,authority_role,num_trial_appearances,is_super_witness,personal_suspicion,was_witness_then_accused
Margueritte veuve Claudon Estienne,witness,female,,,2,False,False,False
Jennon femme Demenge des Boeufz,witness,female,,,1,False,False,False
Colas Charey,witness,unknown,,,1,False,False,False
Claudon Ydoulx,witness,male,,,1,False,False,False
Mengeon Grand Didier alias Vennegney,witness,unknown,,,1,False,False,False
"Damaged.
(7) Nicolas Moullot",witness,male,,,1,False,False,False
"Catherine femme Jean Demenge Willaume
Threat 'qu'elle leur feroit tant de mal et",witness,female,,,1,False,False,False
Claudatte femme Claudon Ydoulx,witness,female,,,1,False,False,False
Elizabeth femme Jean Colat,witness,female,,,2,False,False,False
"Marion femme Mengeon Claude Mariatte
Dispute over damage done by animals of accu",witness,female,,,1,False,False,False
Catherine femme Nicolas Moullot,witness,female,,,1,False,True,False
Marguitte femme Didier Thiebault,witness,female,,,1,False,False,False
Catherine femme Jean Jeandey,witness,female,,,2,False,False,False
Ydoulx Grand Didier,witness,unknown,,,1,False,False,False
Jean Prevost boulengier,witness,male,Raon,,1,False,False,False
? de la Neufville,witness,unknown,,,2,False,False,False
Nicolle femme Colas Mathiot,witness,female,,,1,False,False,False
Colas Mathiot de la Neufville,witness,unknown,,,1,False,False,False
Jennon femme Jean Gelliat de la Neufville,witness,female,,,1,False,False,False
Barbelline fille Jean Gelliat,witness,female,,,1,False,False,False
Claudon Charier de la Neufville,witness,male,,,2,False,False,False
"Mathiatte Vatin testified again (see 1)
(13) Chrestien Brabant de la Neufville",witness,unknown,,,1,False,False,False
Jean Gelliat de la Neufville,witness,male,,,1,False,False,False
Margo veuve Claudon Estienne,witness,female,,,1,False,False,False
Jehenne femme Didier Xoudel de la Neufville,witness,female,,,1,False,True,False
Jenatte femme Didier Ganat de la Neufville,witness,female,,,1,False,False,False
Margueritte femme Claudon Forgeat de la Neufville,witness,female,,,1,False,False,False
Chrestien Brabant,witness,unknown,,,1,False,False,False
Clemence femme Colas Viriot,witness,female,,,1,False,False,False
Annon femme Antoine Clauderot,witness,female,Raon,,1,False,True,False
Annon femme Jean Mourrat,witness,female,,,1,False,False,False
Annon veuve Claudon Barbier,witness,female,,,1,False,False,False
Barbeline femme Demenge Jacat,witness,female,,,1,False,False,False
Colas Blasat,witness,unknown,,,1,False,False,False
"Jennon femme Demenge des Boeufs
Some 4 years before accused had a quarrel at the",witness,female,,,1,False,False,False
Mengeon Demenge,witness,male,Mortaigne,,3,False,False,False
Anthoine Bergier,witness,unknown,,,1,False,False,False
Jean Colin le jeune,witness,male,,,1,False,False,False
Jean Colin le vieux,witness,male,,,1,False,False,False
Jehennon femme Demenge Foelix,witness,female,,,1,False,False,False
Mengeatte femme Urbain Sagaire,witness,female,,,2,False,False,False
Humbert Bergier,witness,unknown,,,1,False,False,False
Demenge Foelix,witness,male,,,1,False,False,False
Honn Homme Jean Didier,witness,male,,,1,False,True,False
Dieudonnée femme Mathieu Clement,witness,female,,,1,False,True,False
Francoise veuve Jean Frampart,witness,female,St Dié,,1,False,False,False
Nicolas Charrey,witness,male,,,1,False,False,False
Barbeline femme du precedent,witness,female,,,1,False,True,False
Margueritte fille Nicolas Charrey,witness,female,,,1,False,False,False
Demenge Foelice,witness,male,,,1,False,False,False
Jean Diez Jeandel le jeune,witness,male,,,1,False,False,False
Jehennon veuve Anthoine Alixey,witness,female,,,1,False,False,False
Didier Toussainct,witness,unknown,Fraice,,1,False,True,False
Pierron Anthoine Jean Jacquemin,witness,male,,,1,False,True,False
Agathe femme du precedent,witness,female,,,1,False,False,False
Jehennon femme Demenge Phelice,witness,female,,,1,False,False,False
Urbain Colas Sagaire de la Bolle,witness,unknown,,,1,False,True,False
Vincent Jeandel,witness,male,,,1,False,False,False
Jean Colin le vieu,witness,male,,,1,False,False,False
Jehennon femme du precedent,witness,female,,,1,False,True,False
Chrestofle Grandmont,witness,unknown,,,1,False,False,False
Bastienne Claudon Vaulthier,witness,male,,,1,False,False,False
Athanaise,witness,unknown,,,1,False,False,False
Pierre Anthoine,witness,male,,,1,False,False,False
Claude Bras,witness,male,Fer,,1,False,False,False
Mengeatte veuve David Demenge Collatte,witness,female,,,1,False,False,False
Jean Jacot,witness,male,Saulceray,,2,False,True,False
Mengel de la Hault,witness,unknown,,,1,False,False,False
Colas Claudon Claude,witness,male,,,2,False,True,False
Nicolas Heugimont,witness,male,,,1,False,False,False
Mengel Urbain,witness,unknown,,,2,False,False,False
Colas Charmel,witness,unknown,,,1,False,False,False
Mengeon le Petit Anthoine,witness,unknown,,,1,False,False,False
Claudon Colas le Vieulx Homme,witness,male,,,1,False,False,False
Mesline femme Adam Thiebault,witness,female,,,1,False,False,False
Claude Anthoine,witness,male,,,1,False,True,False
Mengeon Colas le Vieulx Homme,witness,unknown,,,2,False,False,False
Colas Claudon Grivelz,witness,male,,,1,False,False,False
Colas Demenge Noel,witness,male,,,1,False,False,False
Jean Alix,witness,male,,,1,False,False,False
Jacquat Thoussainct,witness,unknown,,,1,False,True,False
Dieudonné Jean Demenge,witness,male,,,1,False,False,False
Claude Jean Charpentier,witness,male,,,2,False,False,False
Colas Arnauld,witness,unknown,,,1,False,True,False
Parise femme Ferry Claude Ferry,witness,female,,,1,False,False,False
Gregoire Vincent Henriat,witness,unknown,,,1,False,False,False
Demenge Babel,witness,male,,,1,False,True,False
Beniste femme Claudon Renouard,witness,female,,,1,False,False,False
Claudon Renouard,witness,male,,,1,False,False,False
Mengeon Thiehay,witness,unknown,,,1,False,True,False
Pierron Jardelle,witness,unknown,,,1,False,True,False
Agnes veuve Jean Demenge Babel,witness,female,,,2,False,False,False
Jacquat Didier Renouard,witness,unknown,,,1,False,False,False
Barbeline femme Jean Jacques Gerardin,witness,female,,,1,False,False,False
Bastienne femme Claude Gerardin,witness,female,,,1,False,False,False
Jean Cointzelin,witness,male,,,1,False,True,False
Jean fils feu Jean Babel,witness,male,,,1,False,False,False
Margueritte femme Pierron Jardolle,witness,female,,,1,False,False,False
Mengeon Renouard,witness,unknown,,,1,False,False,False
Mengeon Claudon Noel,witness,male,,,1,False,False,False
Mengeon Jean Regnauldin,witness,male,,,1,False,False,False
Didier Claudon Noel,witness,male,,,3,False,False,False
Georgeon Claudon Noel,witness,male,,,3,True,True,False
Hellaine femme Didier Claudon Noel,witness,female,,,1,False,False,False
Anne femme Jean Regnauldin,witness,female,,,1,False,False,False
Jennon femme Jean Doridant,witness,female,,,1,False,False,False
Marguitte femme Nicolas,witness,female,Cariolle,,1,False,True,False
Claudatte femme Symon,witness,female,Besmont,,2,False,False,False
Mengeotte femme Girard Toussainct,witness,female,,,1,False,False,False
Jennon femme Jacquot Claudon Noel,witness,female,,,1,False,False,False
Jennon femme Jean Mengenot,witness,female,,,1,False,False,False
Jean Mengenot,witness,male,,,1,False,False,False
Jean Regnauldin,witness,male,,,4,True,False,False
Symon,witness,unknown,Besmont,,2,False,False,False
Nicolas Cariolle,witness,male,,,1,False,False,False
Anthoine Doridant,witness,unknown,,,2,False,False,False
Jennon femme Jean Jacquot Claude Estienne,witness,female,,,1,False,False,False
Jennon femme Nicolas Girardin Haxo,witness,female,,,1,False,False,False
Nicolas Didier Michiel le vieulx,witness,male,,,1,False,False,False
Claudon Colas Colin Dentandt,witness,male,,,2,False,False,False
Barbon veuve Jean Claude,witness,female,,,1,False,False,False
Mengeotte femme Mengeon Bandeçay,witness,female,,,1,False,False,False
Claudatte femme Claudon Ferry.,witness,female,Mesnil,,1,False,False,False
Didion femme Jean Esclaire,witness,female,,,1,False,False,False
Jacquot de la Ruelle,witness,unknown,,,1,False,False,False
Claudatte femme Claudon de la Ruelle,witness,female,,,1,False,False,False
Curienne veuve Jean Aulbry,witness,female,,,1,False,False,False
Jean Esclaire,witness,male,,,1,False,False,False
Claudon de la Ruelle,witness,male,,,1,False,False,False
Nicolas Berquey,witness,male,,,1,False,False,False
Jennon femme Bastien Cuvelier,witness,female,,,2,False,False,False
Mongeatte femme Didier Michiel,witness,female,,,1,False,False,False
Mathiatte femme Jean Hanzo,witness,female,,,1,False,False,False
Catherine femme Colas Menuzier,witness,female,,,1,False,False,False
Marguitte femme Didier Baudrot,witness,female,,,1,False,False,False
Aley femme Claudon Thiriot,witness,female,,,1,False,False,False
Jacquotte femme Claudon Phullepin,witness,female,,,1,False,False,False
Jennon veuve Claudon Aulbry,witness,female,,,1,False,False,False
Girard Toussainct,witness,unknown,,,1,False,False,False
? Claudon Noel,witness,male,,,1,False,False,False
Nicolas Claude Girard,witness,male,,,1,False,False,False
Marion femme Mengeon Regnauldin,witness,female,,,1,False,True,False
? Toussainct,witness,unknown,,,1,False,False,False
Colas Gariolle,witness,unknown,,,1,False,False,False
Jean Taxerant,witness,male,,,1,False,False,False
Jean Nyel,witness,male,,,1,False,False,False
Jean Doridant,witness,male,,,1,False,False,False
Mengeon Regnauldin,witness,unknown,,,1,False,False,False
Marguitte femme Jean,witness,female,Boullain,,1,False,False,False
Annon femme Jean Regnauldin,witness,female,,,2,False,False,False
Jennon femme Demenge Galdrimey,witness,female,,,1,False,False,False
Marguitte veuve Jean Regnauldin,witness,female,,,1,False,False,False
Claudatte fille Anthoine Jean Mareschal,witness,female,,,1,False,False,False
Jean fils Anthoine Mareschal,witness,male,,,1,False,False,False
Colas Mengeon Henry,witness,unknown,,,1,False,False,False
Anthoine Jean Mareschal,witness,male,,,1,False,False,False
Claudatte femme Fleurant,witness,female,Delaleaue,,1,False,False,False
Nicolas Charmelle,witness,male,Sachemont,,1,False,True,False
Claudon Colas Le Vieulx Homme,witness,male,Sachemont,,1,False,False,False
Colas Claudon Grivey,witness,male,Sachemont,,1,False,False,False
Claudon Valentin Bertrand,witness,male,Sachemont,,1,False,True,False
Jean Claude Colin,witness,male,Habeaurupt,,1,False,False,False
Georgeatte femme au Gros Colas,witness,female,Sachemont,,1,False,False,False
Claudon le Petit Anthoine,witness,male,Voinchere,,1,False,False,False
Jacquatte veuve Jean Claude Vaultier,witness,female,Sachemont,,1,False,False,False
Royne femme a Bastien Ferry du ban le duc,witness,female,,,1,False,True,False
Nicolle femme Claudon Michiel de la Rochatte,witness,female,,,1,False,False,False
Jehennon femme Demenge,witness,female,Mortaigne,,1,False,True,False
Jehennon fille Demenge,witness,female,Mortaigne,,1,False,False,False
Henry Bergier le Jeune,witness,unknown,Vieulx Marché,,1,False,False,False
Mengin fils George Mengin de la Bolle,witness,male,,,1,False,False,False
Jean Guenaye,witness,male,Rougiville,,1,False,False,False
Mengeatte fille de feu Jean Gerard Noel,witness,female,Paire,,1,False,True,False
Colas Demenge Colas Noel,witness,male,Xainfain,,1,False,False,False
Catherine femme Jean Claudon Thierion,witness,female,,,1,False,False,False
Didielle femme Colas Claude Girard,witness,female,Brehimont,,1,False,False,False
Halby femme Demenge Colas Girard,witness,female,Brehimont,,1,False,False,False
Claudon Demenge Girard,witness,male,Brehimont,,1,False,False,False
Georgeon fils Colas Claude Girard,witness,male,Brehimont,,1,False,False,False
Jean Berque,witness,male,Brehimont,,1,False,False,False
Marguitte femme Symon Jacquot,witness,female,Brehimont,,2,False,False,False
Jennon veuve Jean Colin,witness,female,Laistre,,1,False,False,False
Symon Jacquot,witness,unknown,Brehimont,,1,False,True,False
Alizon femme Georgeon Claudon Noel moictrier a la grange du haut ban,witness,female,,,1,False,True,False
Jacquot Claudon Noel,witness,male,Nompatelize,,1,False,False,False
Mengeon Gelyat de la Bourgonce,witness,unknown,,,1,False,False,False
Humbert Hanriat Mathieu,witness,unknown,Villairville,,1,False,False,False
Claudatte femme Jean Berquey,witness,female,Vivier,,1,False,False,False
Marion femme George Noel,witness,female,Nompatelize,,1,False,False,False
Floratte femme Anthoine Doridant,witness,female,Nompathelize,,1,False,False,False
Barbeline veuve Georgeon Choppat,witness,female,Nompatelize,,1,False,False,False
Marguitte femme Colas Gariolle,witness,female,Nompatelize,,1,False,False,False
Phelippe Phillepin,witness,unknown,St Remy,,1,False,False,False
Bastien Cuvelier,witness,male,St Remy,,1,False,False,False
Jean Cesar,witness,male,Bru,,1,False,False,False
Jennon veuve Jean Marion,witness,female,St Remy,,1,False,False,False
Jennon veuve Valentin Girard,witness,female,St Remy,,1,False,False,False
Jennon femme Claudon Ferry,witness,female,St Remy,,1,False,False,False
Mengeotte femme Jean Fallajeulx le jeune,witness,female,St Remy,,1,False,False,False
Catherine femme Jean Demenge Charrier le jeune,witness,female,St Remy,,1,False,True,False
? femme Jean Hanna,witness,female,St Remy,,1,False,False,False
Jean Fallajeulx le vieux,witness,male,St Remy,,1,False,True,False
Marguitte veuve Florentin Maron,witness,female,St Remy,,1,False,False,False
Jennon femme Demenge Colas Aulbert,witness,female,St Remy,,1,False,False,False
Jennon veuve Jean Henry,witness,female,St Remy,,1,False,False,False
Colas Henry,witness,unknown,St Remy,,1,False,False,False
Jean de la Ruelle,witness,male,Saint Remy,,1,False,False,False
Jean Florentin Maron,witness,male,St Remy,,1,False,False,False
Mengeon Moullot,witness,unknown,St Remy,,1,False,False,False
Dieudonne Jean Thierion,witness,male,Brehimont,,1,False,False,False
Colas Claude Girard,witness,male,Brehimont,,1,False,False,False
Colas Symon,witness,unknown,Brehimont,,1,False,False,False
Georgeon fils a Colas Claude,witness,male,,,1,False,False,False
Jean Berqua,witness,male,Brehimont,,1,False,True,False
Mengeon fils Colas Jean Ferry de la Vacherie,witness,male,,,1,False,False,False
Jean Michiel Ratonge de la Vacherie,witness,male,,,1,False,False,False
Marguitte femme Mengeon Girard de la Fosse,witness,female,,,1,False,False,False
Nicolas Aulbry de la Fosse,witness,male,,,2,False,True,False
Claudon Girardin Haxo,witness,male,Vivier,,1,False,False,False
? fils Nicolas Dentandt de la Fosse,witness,male,,,1,False,False,False
Jean Diez de la Fosse,witness,male,,,1,False,False,False
Dieudonne veuve Colas Pairson,witness,female,Vivier,,1,False,False,False
Jean Thieriot de la Fosse,witness,male,,,2,False,False,False
Catherine servante a Mengeon Renouard de la Voivrelle,witness,female,,,1,False,False,False
Barbeline femme Mengeon Renouard de la Voivrelle,witness,female,,,1,False,False,False
Bastienne femme Claude Gerardin de la Voivrelle,witness,female,,,1,False,False,False
Gerard Marchal musnier a Coinches,witness,unknown,,,1,False,False,False
Barbeline femme Dieudonné Jean Demenge,witness,female,Coinches,,1,False,False,False
Collatte femme Claude Lyenard,witness,female,Saulcy,,1,False,False,False
Poline femme Demenge Mengel,witness,female,Raves,,1,False,False,False
Demenge Claude Jacques,witness,male,Raves,,1,False,False,False
Colas Barre,witness,unknown,Neufviller,,1,False,False,False
Mengeatte femme Jean Charpentier,witness,female,Coinches,,1,False,False,False
Margueritte femme Demenge Alix,witness,female,Neufville,,1,False,False,False
Claudon Demenge Perrin,witness,male,Remomeix,,1,False,False,False
Claudatte veuve Valentin Claude Milan,witness,female,Remomeix,,1,False,False,False
de Raves,witness,unknown,,,1,False,False,False
Pierron Jardolle,witness,unknown,Faing-,,1,False,True,False
Claude Renouard,witness,male,Faing-,,1,False,True,False
Beniste femme du precedent,witness,female,,,2,False,False,False
Mengeon Thiehay de la Voivrelle,witness,unknown,,,1,False,False,False
Jean Simon de la Voivrelle,witness,male,,,1,False,False,False
Benitte femme Demenge Comte,witness,female,Pajaille,,1,False,False,False
Nicolas Arnoulx,witness,male,Pajaille,,2,False,False,False
Catherine femme Jean Grand George,witness,female,Pajaille,,1,False,False,False
veuve Colas Jean Denise,witness,female,Pajaille,,1,False,False,False
Georgeatte veuve Claudon Henry,witness,female,Pajaille,,1,False,False,False
Mengeotte femme Vincent Yclon,witness,female,Pajaille,,1,False,False,False
Marguitte veuve Jean Colas,witness,female,Bul,,1,False,False,False
Jacquot Charpentier,witness,unknown,St Remy,,1,False,False,False
Claudon Hermemant alias Massenal mulnier au Vivier,witness,male,,,1,False,False,False
Jean Demenge Hermemant,witness,male,Pajaille,,1,False,False,False
Loys Chapon,witness,unknown,Pajaille,,1,False,False,False
Jennon femme a Jean,witness,female,Sambois,,1,False,False,False
Jennon femme Jean Claude Estienne,witness,female,Mesnil,,1,False,False,False
Jean Grandmont,witness,male,Mesnil,,2,False,False,False
Nicolas Charpentier,witness,male,Mesnil,,2,False,False,False
Dieudonnee veuve Colas Pairson,witness,female,Vivier,,1,False,True,False
Jean Hermemant alias Holbin,witness,male,Vivier,,1,False,False,False
Didier Bandesapt,witness,unknown,Raon,,1,False,False,False
Claudon Hermemant alias Massenel,witness,male,,,1,False,False,False
Mengeon Girard de la Fosse,witness,unknown,,,1,False,False,False
Jean Mengin de la Fosse,witness,male,,,1,False,False,False
Nicolas Dentandt,witness,male,,,1,False,False,False
Aulbry Colas Aulbry de la Fosse,witness,unknown,,,1,False,False,False
Jean Francois de la Fosse,witness,male,,,1,False,False,False
Jennon femme Estienne Carriot,witness,female,Vivier,,1,False,False,False
Mengeotte femme Jean Thieriot de la Fosse,witness,female,,,1,False,False,False
Jehennon veuve Claudon Hamo de la Fosse,witness,female,,,1,False,False,False
Jennon femme Toussainct Nicolas Nicolle,witness,female,Denipaire,,1,False,False,False
? fille Mengeon Girard de la Fosse,witness,female,,,1,False,False,False
Girardin Haxo de ?,witness,unknown,,,1,False,False,False
Pierre Chappon,witness,male,Pajaille,,1,False,False,False
Nicolas Bandesapt,witness,male,Pajaille,,1,False,True,False
Marguitte femme Vincent Bandesapt,witness,female,Pajaille,,1,False,False,False
Jennon femme a Colas Bandesapt,witness,female,Pajaille,,1,False,False,False
Catherine veuve Jean Grand George,witness,female,Pajaille,,1,False,False,False
Estienne Henry,witness,unknown,Pajaille,,1,False,True,False
Claudatte femme a Claudon Ferry,witness,female,Le Mesnil,,1,False,False,False
Thieriot Barbonnille,witness,unknown,Le Mesnil,,1,False,False,False
Mengeon Jean Claudon,witness,male,Le Mesnil,,1,False,False,False
Nicolas Segaire,witness,male,Pajaille,,1,False,False,False
Jehennon femme Demenge le Petit Nicolas,witness,female,Robache,,1,False,False,False
Mengeatte femme Blaise Marie,witness,female,Robache,,1,False,False,False
Marguitte femme Jean Pierron Colas,witness,female,Robache,,1,False,False,False
Demenge le Petit Nicolas,witness,male,Robache,,1,False,False,False
Jean Colas Pierson,witness,male,Robache,,1,False,False,False
Colas Jean George jeune fils,witness,male,Robache,,1,False,False,False
Mengeatte veuve Jean George le Jeune,witness,female,Robache,,1,False,False,False
Thomas Vagnier,witness,unknown,Robache,,1,False,False,False
Marguitte femme Colin George,witness,female,Robache,,1,False,False,False
Catherine femme Georgeon Grand George,witness,female,Robache,,1,False,True,False
Catherine servante a Claudel Estienne,witness,female,Robache,,1,False,False,False
Demenge Diez Schenault,witness,male,,,1,False,False,False
Marie femme Diez Meschat,witness,female,Saint Dié,,1,False,False,False
Mathis Gregoire Hidoult bourgeois a Saint Dié,witness,unknown,,,1,False,False,False
Polnie femme George Bademenil drappier,witness,female,Saint Dié,,1,False,True,False
Mathiatte femme Pierre Grosmaire,witness,female,Saint Dié,,1,False,False,False
Francois Marlier tisserand a Saint Dié,witness,unknown,,,1,False,False,False
Collate veuve Diez Colas Colin Peltre,witness,female,Saint Dié,,1,False,False,False
Claudon Mongenety bourgeois,witness,male,Saint Dié,,1,False,False,False
Jean Camus bourgeois,witness,male,Saint Dié,,1,False,False,False
Dion femme du precedent,witness,female,,,1,False,False,False
Jean Pierron de la Bosse,witness,male,,,1,False,False,False
Dieudonnee femme Thoussainct Jalley,witness,female,Mazelay,,1,False,True,False
Claudatte femme Claudel Jean Aulbert,witness,female,Mazelay,,1,False,False,False
Jehennon femme Gerard Choppat,witness,female,Mazelay,,1,False,False,False
Jehennon femme Jean Didier Vagnier,witness,female,Mazelay,,1,False,False,False
Jehennon femme Jean Didier Martin,witness,female,Mazelay,,1,False,False,False
Marie femme Remy Valdeliepvre,witness,female,Mazelay,,1,False,False,False
Mengeatte femme Nicolas Humbert,witness,female,Mazelay,,1,False,False,False
Collatte femme Adam Bessat,witness,female,Mazelay,,1,False,False,False
Colatte femme Colas Henry Valdeliepvre,witness,female,,,1,False,False,False
Demenge le Maire,witness,male,Mazelay,,1,False,False,False
Didier Thomas,witness,unknown,Mazelay,,1,False,False,False
Gerard Choppat,witness,unknown,Mazelay,,1,False,False,False
Thoussainct Jalley,witness,unknown,Mazelay,,1,False,False,False
Claudon Jalley,witness,male,Mazelay,,1,False,False,False
Colas Humbert,witness,unknown,Mazelay,,1,False,False,False
Marion fille Anthoine Colas Colin,witness,female,Mazelay,,1,False,False,False
Jean Anthoine Colas Colin,witness,male,Mazelay,,1,False,False,False
Colatte femme Gerard Jalley,witness,female,Mazelay,,1,False,False,False
Epnon femme Colas Knecht,witness,female,Gemainfaing,,1,False,False,False
Claudon Demenge Grand Didier,witness,male,Brehimont,,1,False,False,False
Alizon femme du precedent,witness,female,,,2,False,False,False
Marguitte femme Colas Andreu,witness,female,Brehimont,,1,False,False,False
died. After returning from burial he came to house uninvited,witness,unknown,,,1,False,False,False
Jennon femme Gerardin Haxo de la Fosse,witness,female,,,1,False,False,False
Jean Borcquaux,witness,male,Brehimont,,1,False,False,False
Mengeatte femme Estienne Jean Perrin,witness,female,Brehimont,,1,False,False,False
Claudatte femme Mengeon Voiriat,witness,female,Brehimont,,1,False,False,False
Claudatte femme Claudon Fallayeux,witness,female,Brehimont,,1,False,False,False
Mengeatte femme Jean Gerard,witness,female,Brehimont,,1,False,False,False
Halby femme Demenge Colas Gerard,witness,female,Brehimont,,1,False,False,False
Dedille femme Colas Claude Gerard,witness,female,Brehimont,,1,False,False,False
Curien Colas Ferry,witness,unknown,Brehimont,,1,False,False,False
Colas Jean Andreu,witness,male,Brehimont,,1,False,False,False
Colas Claude Gerard,witness,male,Brehimont,,1,False,False,False
Estienne Jean Perrin,witness,male,Brehimont,,1,False,False,False
Demenge Claude Gerard,witness,male,Brehimont,,1,False,False,False
Laurent Jean Laurent,witness,male,Brehimont,,1,False,False,False
Claudon Fallayeux,witness,male,Brehimont,,1,False,False,False
Didier Sagaire le Jeune,witness,unknown,Brehimont,,1,False,False,False
Claudatte femme Jean Sagaire,witness,female,Vivier,,1,False,False,False
Jacquatte femme Claudon Agnes,witness,female,Vivier,,1,False,False,False
Epnon femme Colas Burquey,witness,female,Vivier,,1,False,False,False
Barbon veuve Claudon Mengeot,witness,female,Vivier,,1,False,False,False
Mengeatte femme Colas,witness,female,Chemin,,1,False,False,False
Catherine veuve Nicolas Menurgier,witness,female,Vivier,,1,False,False,False
Claudatte femme Claudon Jean Claudon,witness,female,Vivier,,1,False,False,False
Mengeon fils Mengeon Gerard de la Fosse,witness,male,,,1,False,False,False
Dieudonnee femme Jean Marguis,witness,female,Vivier,,1,False,False,False
Claudon Jacot Estienne,witness,male,Vivier,,1,False,False,False
Colas Jeandon,witness,male,Vivier,,1,False,False,False
Colas Burquey paistre des bestes rouges,witness,unknown,Vivier,,1,False,False,False
Nicolas Chatton,witness,male,Estival,,1,False,False,False
Curien fils,witness,male,Claudon Jean,,1,False,False,False
Jean Aulbry,witness,male,Pajaille,,1,False,False,False
Mathis Jean Michiel,witness,male,Vivier,,1,False,False,False
Mengeon Jean Arnould,witness,male,Mesnil,,1,False,False,False
Bastien Hermemand,witness,male,Vivier,,1,False,False,False
Jean Hannezo,witness,female,Vivier,,1,False,False,False
Claudon Thiriat,witness,male,Vivier,,1,False,False,False
Didier Banderat marchal au Vivier,witness,unknown,,,1,False,False,False
Nicolas Charier de la Neufville,witness,male,,,1,False,True,False
Le maire Bastien Fournier de la Neufville,witness,male,,mayor,1,False,False,False
Le maire Demenge Guenare de la Neufville,witness,male,,mayor,1,False,False,False
Colas Tiriat de la Neufville,witness,unknown,,,1,False,False,False
Chrestien Brandec de la Neufville,witness,unknown,,,1,False,False,False
Didier Rondel de la Neufville,witness,unknown,,,1,False,False,False
Estienne Pescheur de la Neufville,witness,unknown,,,1,False,True,False
Nicolle femme a Jean des Boeufs,witness,female,,,1,False,False,False
Dieudonne fils,witness,male,Noel Gerard,,1,False,True,False
George Mongeat de la Neufville,witness,unknown,,,1,False,True,False
Jean Daulphin de la Neufville,witness,male,,,1,False,False,False
Jean Mourenat de la Neufville,witness,male,,,1,False,False,False
Marye femme a Claudon Cherier,witness,female,,,1,False,False,False
Demenge Vatrin de la Neufville,witness,male,,,1,False,False,False
Colas Blaiset de la Neufville,witness,unknown,,,1,False,False,False
Mongin Forney de la Neufville,witness,unknown,,,1,False,True,False
Jehenne femme a Didier Rondel,witness,female,,,1,False,False,False
Thoussaince femme a Didier Daulphin,witness,female,,,1,False,False,False
Jean Gerardin de la Neufville,witness,male,,,1,False,False,False
Bastien Colas George,witness,male,Sachemont,,1,False,False,False
Claudon Colas le viel homme,witness,male,,,1,False,False,False
Mengeon Chandel,witness,unknown,La Hault,,1,False,False,False
Zabillon femme,witness,female,Bresson Jeannel,,1,False,False,False
Claudon fils au Grand Colas,witness,male,Vicq,,1,False,False,False
Bresson Jeannel,witness,female,Vicq,,1,False,False,False
Fleurant Blaise,witness,unknown,Hernafain,,1,False,True,False
Jean Jacot Henry,witness,male,La Pelliere,,1,False,False,False
CIaudon Jandelle,witness,unknown,La Pelliere,,1,False,False,False
Collatte veuve,witness,female,Jean Claudon,,1,False,True,False
Jean le Compain autrement Jean Didier,witness,male,Souche,,1,False,False,False
Pierron Urbain,witness,unknown,Souche,,1,False,False,False
Epnon femme,witness,female,Claudel Jean,,1,False,False,False
Germaine veuve,witness,female,Mengel,,1,False,False,False
Jennon veuve Claudon Jean Meline,witness,female,Souche,,1,False,False,False
Mengeon Jean Durand,witness,male,La Pelliere,,1,False,False,False
Jacquat Frouart de la Neuveville,witness,unknown,,,1,False,False,False
Jean des Boeufs de la Neuveville,witness,male,,,1,False,True,False
Jean Forgeat de la Neuveville,witness,male,,,1,False,False,False
Catherine femme à Claudon Mathieu de la Neuveville,witness,female,,,1,False,False,False
Georgeatte femme à Jacquat Frouart,witness,female,,,1,False,False,False
Bastienne femme à Demenge Daulphin de la Neuveville,witness,female,,,1,False,True,False
Curien Dautant de la Neuveville,witness,unknown,,,1,False,False,False
Magdelaine femme à Mongin Fourney de la Neuveville,witness,female,,,1,False,False,False
Claudon Mathieu de la Neuveville,witness,male,,,1,False,False,False
Nicolas Piernille of same,witness,male,,,1,False,False,False
Gabriel Mercier of same,witness,unknown,,,1,False,False,False
Demenge Lucas of the same,witness,male,,,1,False,False,False
Claudatte wife,witness,female,Didier Vatrin,,1,False,False,False
Jennon femme Demenge Anthoine de la Vacherie,witness,female,,,1,False,False,False
Marguitte femme Didier Thiebault de la Vacherie,witness,female,,,1,False,False,False
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter",witness,female,,,1,False,False,False
Hydoulx Grand Didier,witness,unknown,La Vacherie,,1,False,False,False
Catherine femme Nicolas Moullot de la Vacherie,witness,female,,,1,False,False,False
Mengeotte femme Colas Ratonge,witness,female,,,1,False,False,False
Gratien Doridant,witness,unknown,,,1,False,False,False
Jean Collat,witness,male,,,1,False,False,False
"Claudon
Hydoulx Grand Didier",witness,male,,,1,False,False,False
Demenge Le Clerc,witness,male,,,1,False,False,False
Claudatte femme Demenge le Clerc,witness,female,,,1,False,False,False
"Marguitte
femme Hydoulx Grend Didier",witness,female,,,1,False,False,False
"Didier Thiebault
11 May; procureur d'office asks for question ordinaire
13 May;",witness,unknown,,,1,False,False,False
Didier Babel de la Barde,witness,unknown,Saulcy,,1,False,False,False
Claude Vincent Lyenard,witness,male,Chanoy,,1,False,False,False
Barbey femme Laurent le Masson,witness,female,Saulcy,,1,False,True,False
"Claudatte femme Jean Hocquart de Contramolin
Witch",witness,female,"Contramolin
Witch",,1,False,False,False
Jeandel Babel,witness,male,Lalebarde,,1,False,False,False
