person1,person2,relationship_type,trial_id,evidence_text,confidence
Jennon,Claudon Chapouxat,spouse_wife,w302,Jennon femme Claudon Chapouxat,1.0
Catherine,Jean Hachon,spouse_wife,w302,Catherine femme Jean Hachon,1.0
Jennon,Demenge Roussé,spouse_wife,w302,Jennon femme Demenge Roussé,1.0
Symonete,Martin Sachot,spouse_wife,w302,Symonete femme Martin Sachot,1.0
Marie,Bastien Fournier,spouse_wife,w302,Marie femme Bastien Fournier de la Neufville devant Raon,1.0
Idion,Jean Menusier,spouse_widow,w302,Idion veuve Jean Menusier,1.0
Jehenne,Claude Brabant,spouse_widow,w302,Jehenne veuve Claude Brabant,1.0
Margueritte,Chrestofle Lhuillier,spouse_wife,w302,Margueritte femme Chrestofle Lhuillier,1.0
Jennon,Noel Roch,spouse_wife,w303,Jennon femme Noel Roch,1.0
Barbe,Pierron Halmenan,spouse_wife,w303,Barbe femme Pierron Halmenan,1.0
Mongeotte,Jean Sebille,spouse_wife,w303,Mongeotte femme Jean Sebille,1.0
Claudette,Michel Parmentier,spouse_wife,w303,Claudette femme Michel Parmentier,1.0
Mongeotte,Claudon Estienne,spouse_wife,w304,Mongeotte femme Claudon Estienne,1.0
Jennon,Nicolas Bars,spouse_wife,w304,Jennon femme Nicolas Bars,1.0
Margueritte,Honnble Gabriel,spouse_wife,w304,Margueritte femme Honnble Gabriel Mercier,1.0
Jennon,Nicolas Bars,spouse_wife,w305,Jennon femme Nicolas Bars,1.0
Jennon,Didier Bande,spouse_wife,w305,Jennon femme Didier Bandeça,1.0
Margueritte,Charles Conninc,spouse_wife,w305,Margueritte femme Charles Conninc,1.0
Claudon,Gabriel Ozelle,spouse_wife,w305,Claudon femme Gabriel Ozelle,1.0
Marie,Jean Baccon,spouse_wife,w305,Marie femme Jean Baccon,1.0
Claudotte,Didier Vaultrin,spouse_wife,w305,Claudotte femme Didier Vaultrin,1.0
Bastienne,Nicolas Poulain,spouse_wife,w305,Bastienne femme Nicolas Poulain,1.0
Catherine,Demenge Remy,child_daughter,w305,Catherine fille Demenge Remy,1.0
Margueritte,Colas Thiebault,spouse_widow,w306,Margueritte veuve Colas Thiebault,1.0
Margueritte,Nicolas Geliat,spouse_wife,w306,Margueritte femme Nicolas Geliat,1.0
Jennon,René Ganard,spouse_wife,w306,Jennon femme René Ganard,1.0
Catherine,Jean Perry,spouse_wife,w306,"Catherine femme Jean Perry
General reputation",1.0
Blaisotte,Henryat Mathieu,spouse_wife,w306,Blaisotte femme Henryat Mathieu le jeune,1.0
Collotte,Paulus George,spouse_widow,w306,Collotte veuve Paulus George,1.0
Claudatte,Jean,spouse_widow,w306,Claudatte veuve Jean de Champ,1.0
Marie,Nicolas Laclaire,spouse_wife,w307,Marie femme Nicolas Laclaire,1.0
Mongeotte,Gerard Demenge,spouse_wife,w307,Mongeotte femme Gerard Demenge,1.0
Marie,Jean Marande,spouse_wife,w307,Marie femme Jean Marande,1.0
Babelon,Nicolas Parisot,spouse_wife,w307,Babelon femme Nicolas Parisot,1.0
Babillon,Demenge Maxant,spouse_wife,w307,Babillon femme Demenge Maxant,1.0
Mongeotte,Jean Sebille,spouse_wife,w307,Mongeotte femme Jean Sebille,1.0
Catherine,Maurice Mongeon,spouse_wife,w307,Catherine femme Maurice Mongeon,1.0
Barbe,Idoulx Oudinot,spouse_wife,w307,Barbe femme Idoulx Oudinot,1.0
Halbix,Jean Piernille,spouse_wife,w307,Halbix femme Jean Piernille,1.0
Bastienne,Jean Mathieu,spouse_widow,w308,Bastienne veuve Jean Mathieu,1.0
Idatte,Jean Jeannatte,spouse_widow,w308,Idatte veuve Jean Jeannatte,1.0
Marie,Claude Hidoulf,spouse_wife,w309,Marie femme Claude Hidoulf,1.0
Germaine,Mengel Colas,spouse_widow,w309,Germaine veuve Mengel Colas Demenge Durand,1.0
Dieudonnée,Jacquat Didier,spouse_wife,w309,Dieudonnée femme Jacquat Didier Valdexey,1.0
Marion,Colas,spouse_wife,w309,Marion femme Colas de la Maize,1.0
Epnon,Mengeon,spouse_wife,w309,Epnon femme Mengeon le Marchal,1.0
Zabel,Bresson Jeandel,spouse_wife,w309,Zabel femme Bresson Jeandel,1.0
Babillon,Claude Malfort,spouse_wife,w310,Babillon femme Claude Malfort de Raon,1.0
Gabriel,Demenge Piernille,child_son,w310,Gabriel fils Demenge Piernille,1.0
Mengeotte,Lucas Toussainct,spouse_wife,w310,Mengeotte femme Lucas Toussainct,1.0
Claudette,Michel Parmentier,spouse_wife,w310,Claudette femme Michel Parmentier hostelain de Raon,1.0
Collotte,Didier Canot,spouse_wife,w310,Collotte femme Didier Canot de Grand Faubourg de Raon,1.0
Catherine,Hanso Mandray,spouse_wife,w310,Catherine femme Hanso Mandray,1.0
Catherine,Nicolas Morisot,spouse_wife,w310,Catherine femme Nicolas Morisot de la Neufville-les-Raon,1.0
Babillon,Grand Colas,spouse_widow,w311,Babillon veuve Grand Colas de Raon,1.0
Dedie,Nicolas Liebault,spouse_wife,w311,Dedie femme Nicolas Liebault,1.0
Margueritte,Nicolas Laurent,spouse_wife,w311,Margueritte femme Nicolas Laurent de Raon,1.0
Jennon,George Grand,spouse_widow,w311,Jennon veuve George Grand Colas de Raon,1.0
Barbe,Claudon Raguin,spouse_wife,w311,Barbe femme Claudon Raguin,1.0
Claudette,Demenge Barbouiller,spouse_widow,w311,Claudette veuve Demenge Barbouiller de Raon,1.0
Dedie,Lucas Champestre,spouse_wife,w312,Dedie femme Lucas Champestre le jeune de Raon,1.0
Jeanne,Jean Villemin,spouse_wife,w312,Jeanne femme Jean Villemin bouchier de Raon,1.0
Catherine,Nicolas Ferry,spouse_wife,w312,Catherine femme Nicolas Ferry de Raon,1.0
Meline,Jean Trichart,spouse_wife,w312,Meline femme Jean Trichart dit Henry de Raon,1.0
Nicolle,Jean Trichart,child_daughter,w312,Nicolle fille Jean Trichart,1.0
Mengeotte,Bastien Drouin,spouse_wife,w312,Mengeotte femme Bastien Drouin de Raon,1.0
Marie,Jean Thiebaut,spouse_widow,w313,Marie veuve Jean Thiebaut de Raon,1.0
Collotte,Chrestaille Potier,spouse_widow,w313,Collotte veuve Chrestaille Potier de Raon,1.0
Jeanne,Jean Villemin,spouse_wife,w313,Jeanne femme Jean Villemin bouchier de Raon,1.0
Marie,Nicolas Lesclaire,spouse_wife,w313,Marie femme Nicolas Lesclaire charpentier de Raon,1.0
Jennon,Nicolas Jean,spouse_wife,w313,Jennon femme Nicolas Jean de Flin,1.0
Dedie,Nicolas Liebault,spouse_wife,w313,Dedie femme Nicolas Liebault de Raon,1.0
Claudette,Nicolas Guerard,spouse_wife,w313,Claudette femme Nicolas Guerard du grand faulbourg de Raon,1.0
Rose,Didier Chotel,spouse_widow,w314,Rose veuve Didier Chotel de la Neufville,1.0
Dieudonnée,Jean Saulnier,spouse_wife,w315,Dieudonnée femme Jean Saulnier de Mouriviller,1.0
Marie,Claude Grand,spouse_wife,w315,Marie femme Claude Grand Jean de Mouriviller,1.0
Catherine,Poirson Poirson,spouse_wife,w315,Catherine femme Poirson Poirson de Mouriviller,1.0
Nicolas,Jean Masson,child_son,w315,Nicolas fils Jean Masson le vieux de Mouriviller,1.0
Francois Vicaire,Claude Vicaire,child_son,w315,Francois Vicaire fils Claude Vicaire de Mouriviller,1.0
Francoise,Jean Quezel,spouse_wife,w315,Francoise femme Jean Quezel de Mouriviller,1.0
Sebille,Demenge Broulland,spouse_wife,w315,Sebille femme Demenge Broulland de Mouriviller,1.0
Catherine,Vaultrin Anthoine,child_daughter,w315,Catherine fille Vaultrin Anthoine de Haudouville,1.0
Didiere,Jehan Andreu,spouse_wife,w316,Didiere femme Jehan Andreu,1.0
Ragonne,Remy Tixerand,spouse_wife,w316,Ragonne femme Remy Tixerand,1.0
Sebille,Claudon Manouvrier,spouse_widow,w316,Sebille veuve Claudon Manouvrier,1.0
Anne,Nicolas Lambert,spouse_wife,w316,Anne femme Nicolas Lambert,1.0
Rose,Jehan Bourelle,spouse_widow,w316,Rose veuve Jehan Bourelle,1.0
Rose,Claudon Cordier,spouse_wife,w316,Rose femme Claudon Cordier,1.0
Mongette,Joseph Guillemin,spouse_wife,w316,Mongette femme Joseph Guillemin,1.0
Francoise,Pieresson Thiebault,spouse_wife,w317,Francoise femme Pieresson Thiebault couvreur,1.0
Claudon,Francoise Pieresson,child_son,w317,Claudon fils Francoise Pieresson,1.0
Rose,Claudin Partye,spouse_wife,w317,Rose femme Claudin Partye boucher,1.0
Anne,Nicolas Picard,spouse_wife,w317,Anne femme Nicolas Picard orfevre,1.0
Anne,Nicolas Recouvreur,spouse_wife,w317,Anne femme Nicolas Recouvreur,1.0
Jaulne,Mengin,spouse_widow,w318,Jaulne veuve Mengin le Sonrier,1.0
Nicole,Nicolas Cordier,spouse_wife,w318,Nicole femme Nicolas Cordier l'huillier,1.0
Catherine,Jacques Bastien,spouse_wife,w318,Catherine femme Jacques Bastien cuysenier,1.0
Symonette,Nicolas Jeannel,spouse_wife,w318,Symonette femme Nicolas Jeannel l'huillier,1.0
Marye,Didier,spouse_wife,w318,Marye femme Didier de la Santz,1.0
Catherine,Jean Cordier,spouse_wife,w319,Catherine femme Jean Cordier,1.0
Mongeatte,Jean Recouvreur,spouse_wife,w319,Mongeatte femme Jean Recouvreur de St Nicolas,1.0
Marie,Colin Bourlier,spouse_wife,w319,Marie femme Colin Bourlier de St Nicolas,1.0
Jehanne,Guillaume,spouse_wife,w319,Jehanne femme Guillaume des Mazieres de St Nicolas,1.0
Jehannon,Nicolas Gergonne,spouse_wife,w319,Jehannon femme Nicolas Gergonne,1.0
Bastienne,Didier Regnaudin,spouse_wife,w319,Bastienne femme Didier Regnaudin,1.0
Marguerite,Claudon Voirian,spouse_wife,w319,"Marguerite femme Claudon Voirian
Repeated husband's deposition.
(17) Jean Jour l",1.0
Anne,Nicolas Lambo,spouse_wife,w319,Anne femme Nicolas Lambo,1.0
Nicole,Lienard Remuald,spouse_wife,w320,Nicole femme Lienard Remuald marchand de St Nicolas,1.0
Cathnion,Jean Cordier,spouse_wife,w320,Cathnion femme Jean Cordier,1.0
Catherine,Nicolas,spouse_widow,w320,Catherine veuve Nicolas d'Acraigne,1.0
Nicole,Nicolas,child_daughter,w320,Nicole fille Nicolas d'Acraigne,1.0
Anne,Claudon Hosel,child_daughter,w320,Anne fille Claudon Hosel boulangier de St Nicolas,1.0
Jehannon,Francois Rozieres,spouse_widow,w320,Jehannon veuve Francois Rozieres de St Nicolas,1.0
Francoyse,Vaultrin Bigel,child_daughter,w320,Francoyse fille Vaultrin Bigel tailleur,1.0
Bastienne,Didier Regnaudin,spouse_wife,w320,Bastienne femme Didier Regnaudin drappier de St Nicolas,1.0
Jehennon,Didier Regnauldin,child_daughter,w320,Jehennon fille Didier Regnauldin,1.0
Catherine,Claudin Thomas,spouse_wife,w320,Catherine femme Claudin Thomas dit Badel,1.0
Jehenne Gueriat,Nicolas Demenge,spouse_wife,w321,Jehenne Gueriat femme Nicolas Demenge Henry manouvrier de St Nicolas,1.0
Mongeatte,Nicolas Paiatte,spouse_wife,w321,Mongeatte femme Nicolas Paiatte saulnier de St Nicolas,1.0
Yzabel,Simon Tixerant,spouse_wife,w321,Yzabel femme Simon Tixerant de St Nicolas,1.0
Claudon,Laurent Bassin,spouse_wife,w321,Claudon femme Laurent Bassin de Haraucourt,1.0
Anne,Claudin Caulies,spouse_wife,w321,Anne femme Claudin Caulies de Haraucourt,1.0
Anne,Petit Didier,spouse_wife,w321,Anne femme Petit Didier le charretier de St Nicolas,1.0
Marguerite,Nicolas Bigly,spouse_wife,w321,Marguerite femme Nicolas Bigly de St Nicolas,1.0
Jehanne,Jean Marchal,spouse_widow,w321,Jehanne veuve Jean Marchal de Haraucourt,1.0
Claudon,Mengin Collesson,spouse_wife,w321,Claudon femme Mengin Collesson de Haraucourt,1.0
Collatte,Jean Gerard,spouse_wife,w321,Collatte femme Jean Gerard de St Nicolas,1.0
Yolant,Jean Jacques,spouse_wife,w321,Yolant femme Jean Jacques paticier de St Nicolas,1.0
Chretienne,Demenge Moictrier,spouse_wife,w322,Chretienne femme Demenge Moictrier laboureur de St Nicolas,1.0
Claudon,Husson,spouse_widow,w322,Claudon veuve Husson le cordonnier,1.0
Claudon,Thiery Didier,spouse_widow,w322,Claudon veuve Thiery Didier cordonnier de St Nicolas,1.0
Nicole,Loys Thiery,spouse_wife,w322,Nicole femme Loys Thiery manouvrier du ban des Rozieres,1.0
Denise,Pierrat Charrier,spouse_widow,w322,Denise veuve Pierrat Charrier de Valdeures,1.0
Marguerite,Mengin,spouse_wife,w322,Marguerite femme Mengin du Puis,1.0
Anne,Jacques,spouse_wife,w322,Anne femme Jacques des Fes de St Nicolas,1.0
Margueritte,Demenge Charles,spouse_widow,w322,Margueritte veuve Demenge Charles drapier de St Nicolas,1.0
Francoise,Francois Pourat,spouse_widow,w322,Francoise veuve Francois Pourat manouvrier de St Nicolas,1.0
Catherine,Claudin,spouse_widow,w322,Catherine veuve Claudin le Puy de St Nicolas,1.0
Claudon,Bastien,spouse_widow,w323,Claudon veuve Bastien potier de terre,1.0
Phelipe,Hanry,spouse_wife,w323,Phelipe femme Hanry la Bar,1.0
Catherine,Demenge Vian,spouse_wife,w323,Catherine femme Demenge Vian cordonnier,1.0
Georgine,Nicolas Giefs,spouse_widow,w323,Georgine veuve Nicolas Giefs boulangier,1.0
Margueritte,Comtin Petit,spouse_wife,w323,Margueritte femme Comtin Petit Jean cordonnier,1.0
Marguerite,Jean Thouvenat,spouse_wife,w323,Marguerite femme Jean Thouvenat dit Lallemand,1.0
Jehannon,Humbert Maillet,spouse_wife,w323,Jehannon femme Humbert Maillet chaussetier,1.0
Margueritte,George Figeat,spouse_widow,w325,Margueritte veuve George Figeat,1.0
Jehenne Joly,Nicolas Fanelin,spouse_wife,w325,Jehenne Joly femme Nicolas Fanelin,1.0
Mengeon,Demenge Palligny,spouse_wife,w325,Mengeon femme Demenge Palligny,1.0
Suzanne,Benigne Piot,spouse_wife,w325,Suzanne femme Benigne Piot,1.0
Georgine,Barthellemin Soran,spouse_wife,w325,Georgine femme Barthellemin Soran,1.0
Margueritte,Jean Curty,spouse_wife,w326,Margueritte femme Jean Curty,1.0
Margueritte,Fran,spouse_wife,w326,Margueritte femme François Mourel,1.0
Barbe,Thierion Thierion,spouse_wife,w327,Barbe femme Thierion Thierion,1.0
Margueritte,Nicolas Houel,spouse_widow,w327,Margueritte veuve Nicolas Houel,1.0
Alizon,Cugnin Aubertin,spouse_widow,w327,Alizon veuve Cugnin Aubertin,1.0
Claudon,Aubertin Laurent,spouse_widow,w327,Claudon veuve Aubertin Laurent,1.0
Elizabeth,Mengin Barillat,spouse_wife,w328,Elizabeth femme Mengin Barillat,1.0
Jacquatte,Vaultrin Contal,spouse_widow,w328,Jacquatte veuve Vaultrin Contal,1.0
Barbe,Isaac Farré,spouse_wife,w328,Barbe femme Isaac Farré,1.0
Claudon,Aubertin Laurent,spouse_widow,w328,Claudon veuve Aubertin Laurent,1.0
Margueritte,Didier Ottenat,spouse_wife,w329,Margueritte femme Didier Ottenat couroyeur de St Nicolas,1.0
Jacquotte,Claude Profette,spouse_widow,w329,Jacquotte veuve Claude Profette drappier de St Nicolas,1.0
Barbe Chouquant,Nicolas Rieuval,spouse_widow,w329,Barbe Chouquant veuve Nicolas Rieuval,1.0
Jeanne Queriot,Nicolas Demenge,spouse_wife,w329,Jeanne Queriot femme Nicolas Demenge Henry manouvrier de St Nicolas,1.0
Barbe,Jean Humbert,child_daughter,w329,Barbe fille Jean Humbert,1.0
Jeanon,Simon Bon,spouse_wife,w329,Jeanon femme Simon Bon mercier de St Nicolas,1.0
Jeanon,Claude Mercier,spouse_widow,w329,Jeanon veuve Claude Mercier,1.0
Mengeotte Belliey,Chrestofle Page,spouse_wife,w329,Mengeotte Belliey femme Chrestofle Page cordonnier de St Nicolas,1.0
Claudine,Nicolas Richard,spouse_wife,w330,Claudine femme Nicolas Richard marchand de St Nicolas,1.0
Bastienne,George Guerin,spouse_wife,w330,Bastienne femme George Guerin,1.0
Claudatte,Nicolas Duhan,spouse_wife,w330,Claudatte femme Nicolas Duhan sergent au bailliage de Nancy,1.0
Jehanne,Nicolas Guerin,spouse_widow,w330,Jehanne veuve Nicolas Guerin tixerand de St Nicolas,1.0
Jeannon,Jehan Conat,spouse_wife,w330,Jeannon femme Jehan Conat manouvrier de St Nicolas,1.0
Barbelline,Nicolas Meon,spouse_wife,w330,Barbelline femme Nicolas Meon le viel de St Nicolas,1.0
Jeannon,Mengin Demenge,spouse_wife,w330,Jeannon femme Mengin Demenge cordonnier de St Nicolas,1.0
Anne,Loys,spouse_wife,w331,Anne femme Loys de Chastenot hostelier de Ste Marie,1.0
Benicte,Fiacre Vincent,spouse_wife,w331,Benicte femme Fiacre Vincent de Ste Marie,1.0
Franceoise,Jacques Rozel,spouse_wife,w331,Franceoise femme Jacques Rozel de Ste Marie,1.0
Barbe,Jean,spouse_widow,w331,Barbe veuve Jean de la Fraisse de Ste Marie,1.0
Margueritte,Colas,spouse_wife,w331,Margueritte femme Colas des Pommettes bourgeois de Ste Marie,1.0
Jehennon,Remy Couppebois,spouse_widow,w332,Jehennon veuve Remy Couppebois du Grand Rombach,1.0
Barbelline,Jean,spouse_wife,w332,Barbelline femme Jean de Barrois du Grand Rombach,1.0
Catherine,Georgeon,child_daughter,w333,Catherine fille Georgeon le Masson,1.0
Marie,Jean Joliat,spouse_wife,w333,Marie femme Jean Joliat de Sainte Croix,1.0
Jennon,Anthoine Gros,spouse_wife,w333,Jennon femme Anthoine Gros Pierre du Grand Rombach,1.0
Christienne,Jean Chenillart,spouse_widow,w334,Christienne veuve Jean Chenillart de Ste Croix,1.0
Jeannon,Jean Graniere,spouse_wife,w334,Jeannon femme Jean Graniere le jeune de Ste Croix,1.0
Sybille,Colin Riotte,spouse_wife,w334,Sybille femme Colin Riotte de Ste Croix,1.0
Didielle,Pierre Charpentier,spouse_wife,w334,Didielle femme Pierre Charpentier,1.0
Toussaincte,Jean,spouse_wife,w334,Toussaincte femme Jean de la Voeuvre,1.0
Marguerite,Anthoine Menginat,spouse_wife,w334,Marguerite femme Anthoine Menginat bourgois et doyen de Ste Croix,1.0
Mongeatte,Voiriat Jean,spouse_wife,w336,Mongeatte femme Voiriat Jean Voiriat,1.0
Mongeatte,Lyenard Demenge,spouse_wife,w336,Mongeatte femme Lyenard Demenge Gerard,1.0
Georgeatte,Jean Michiel,spouse_wife,w336,Georgeatte femme Jean Michiel Jeannel,1.0
Mengeatte,Martin Fleurant,spouse_wife,w336,Mengeatte femme Martin Fleurant,1.0
Marie,Jean Grand,spouse_wife,w336,Marie femme Jean Grand Didier,1.0
Jehennon,Jacques Hugo,spouse_wife,w336,Jehennon femme Jacques Hugo Vincent,1.0
Mengeatte,Robert,child_daughter,w336,Mengeatte fille Robert le Vert,1.0
Barbelline,Colin Pierry,spouse_wife,w336,Barbelline femme Colin Pierry,1.0
Polline,Jean,spouse_widow,w336,Polline veuve Jean le Maire,1.0
Barbelline,Blaise Lombrat,spouse_wife,w336,Barbelline femme Blaise Lombrat,1.0
Georgeatte,Claudon Prevost,spouse_wife,w337,Georgeatte femme Claudon Prevost,1.0
Mengeatte,Demenge Mourel,spouse_wife,w337,Mengeatte femme Demenge Mourel,1.0
Beniste,Colas Gerard,spouse_wife,w337,Beniste femme Colas Gerard,1.0
Jehennon,Anthoine Alezey,spouse_widow,w337,Jehennon veuve Anthoine Alezey,1.0
Jehennon,Toussainct Guillemette,spouse_wife,w337,Jehennon femme Toussainct Guillemette,1.0
Zabel,Mengeon Gillat,spouse_wife,w337,Zabel femme Mengeon Gillat,1.0
Mengeatte,Anthoine Jacquat,spouse_wife,w338,Mengeatte femme Anthoine Jacquat,1.0
Claudatte,Gregoire Vincent,spouse_wife,w338,Claudatte femme Gregoire Vincent Henryat,1.0
Marguitte,Bertremin Flandrey,spouse_wife,w338,Marguitte femme Bertremin Flandrey,1.0
Marie,Jean Demenge,spouse_wife,w338,Marie femme Jean Demenge le Roy,1.0
Beniste,Mengeon Henryat,spouse_wife,w338,Beniste femme Mengeon Henryat,1.0
Claudatte,Colas Gerard,spouse_wife,w338,Claudatte femme Colas Gerard,1.0
Margueritte,Durand Demenge,spouse_wife,w339,Margueritte femme Durand Demenge Durand,1.0
Epne,Demenge Thiebault,spouse_wife,w339,Epne femme Demenge Thiebault,1.0
Anne,Jacques Simon,spouse_wife,w339,Anne femme Jacques Simon,1.0
Jannon,Claude Louys,spouse_wife,w339,Jannon femme Claude Louys,1.0
Marguitte,Jean Charpentier,spouse_wife,w339,Marguitte femme Jean Charpentier,1.0
Anne,Fran,spouse_wife,w339,Anne femme François des Rivaulx,1.0
Marie,Jean Coureille,spouse_wife,w339,Marie femme Jean Coureille,1.0
Marie,Demenge Bazel,spouse_wife,w339,Marie femme Demenge Bazel,1.0
Mongeatte,Demenge Andreu,spouse_wife,w339,Mongeatte femme Demenge Andreu,1.0
Anne Marie,Dieudonné Louys,spouse_wife,w340,Anne Marie femme Dieudonné Louys,1.0
Catherine,Claudon Bieque,spouse_wife,w340,Catherine femme Claudon Bieque,1.0
Anne,Nicolas,spouse_widow,w340,Anne veuve Nicolas de Lorette,1.0
Margueritte Martin,Demenge Cuning,spouse_wife,w340,Margueritte Martin femme Demenge Cuning,1.0
Barbe,Demenge,spouse_wife,w340,Barbe femme Demenge le Clerc,1.0
Chrestienne,Demenge Bregeat,spouse_wife,w340,Chrestienne femme Demenge Bregeat,1.0
Mongeotte,Anthoine Jean,spouse_wife,w340,Mongeotte femme Anthoine Jean Roy,1.0
Suzanne Raguin,Jean Volf,spouse_widow,w340,Suzanne Raguin veuve Jean Volf,1.0
Toussaince,George Galtier,spouse_wife,w340,Toussaince femme George Galtier,1.0
Margueritte,Estienne Noiselle,spouse_wife,w340,Margueritte femme Estienne Noiselle,1.0
Barbe,Nicolas Selamont,spouse_widow,w340,Barbe veuve Nicolas Selamont,1.0
Elizabeth,Claude Guerry,spouse_wife,w340,"Elizabeth femme Claude Guerry
Added to earlier deposition tha the late Jean Wolf",1.0
Jacques,Jean Chopot,spouse_wife,w340,"Jacques femme Jean Chopot
Also added to previous deposition more details about w",1.0
Agathe,Mengeon Jean,spouse_wife,w342,Agathe femme Mengeon Jean Demenge Lienard,1.0
Georgeatte,Jean Colatte,spouse_wife,w342,Georgeatte femme Jean Colatte,1.0
Mariatte,Médard Grand,spouse_wife,w343,Mariatte femme Médard Grand Bastien,1.0
Catherine,Clausse Bernet,spouse_wife,w343,Catherine femme Clausse Bernet,1.0
Jeanne,Austette Petter,spouse_wife,w343,Jeanne femme Austette Petter Frels,1.0
Jehennon,Jean Gaultrin,spouse_wife,w344,Jehennon femme Jean Gaultrin,1.0
Collatte,Jean,spouse_widow,w344,Collatte veuve Jean de la Court,1.0
Catherine,Colas Pairel,spouse_wife,w344,"Missing - very short.
(14) Catherine femme Colas Pairel",1.0
Claudatte,George Micquel,spouse_widow,w344,Claudatte veuve George Micquel,1.0
Jehenne,Estienne Dirant,spouse_wife,w346,Jehenne femme Estienne Dirant,1.0
Barbeline,Jean,spouse_wife,w346,Barbeline femme Jean de Deslingen,1.0
Royne,Demenge Marchal,spouse_wife,w346,Royne femme Demenge Marchal,1.0
