node,n_neighbors,accused_neighbors,exposure_ratio,is_accused
Claudon Jean Simonin de Moyemont,1,1,1.0,0
Le maire Gaspard Vauthier,10,1,0.1,0
Demenge Claude,3,0,0.0,0
Claudin Galbain,10,1,0.1,0
Jean Thirion,1,0,0.0,0
B 8680 no 6; witch 176,1,0,0.0,0
Halbix veuve Florentin Mongenot bouchier de la Neu,1,1,1.0,0
Annon femme Jean Mourrat,10,1,0.1,0
Mongeon Bourard,1,1,1.0,0
Claudel,2,0,0.0,0
B 7134 no 3; witch 114,3,0,0.0,0
Colas Petit,3,0,0.0,0
Adrian Gallenar serrurier de Bruyeres,1,1,1.0,0
Colas Claudon Grivey de Sachemont,10,1,0.1,0
Jean Bridey,1,0,0.0,0
Didier Jean Masson de Haillieulle,10,1,0.1,0
Demenge Gané laboureur de Bussang,9,1,0.1111111111111111,0
B 6723 no 1: witch 107,1,0,0.0,0
Jean Colas Pierson de Robache,10,1,0.1,0
Marguitte femme Gerardin Haxo,1,1,1.0,0
Claudon Ferry du Mesnil,1,1,1.0,0
Nicolas des Grand,10,1,0.1,0
Bertremin Jacquel,1,0,0.0,0
Catherine femme Jean Collin,8,1,0.125,0
Claudot Moictessier,1,0,0.0,0
Ysabel femme de Jehan Vanyer de la Neufville,1,1,1.0,0
Demenge Maxant,2,1,0.5,0
B 3327 no 2; Witch 038,2,0,0.0,0
B 8735 no 4; witch 311,1,0,0.0,0
Claudatte femme Claude Maire Aulbric de Sachemont,10,1,0.1,0
Colas Toussainct Didier Bejolley,10,1,0.1,0
Jean Gardel,1,0,0.0,0
Alizon femme Claudin Mourot,1,1,1.0,0
Laurent Gespar,10,1,0.1,0
Jehan Meullien de Longuey,1,1,1.0,0
Nicolas du Martinbois,1,1,1.0,0
Colas Danal,1,0,0.0,0
B 4500 no 2 Witch 084,3,0,0.0,0
Jennon femme Jean Pieron Geliat,2,0,0.0,0
Adam Bessat de Mazelay,1,1,1.0,0
"B 8687 no 1; witch 199, Mengeotte femme Jacot Blai",9,0,0.0,1
Marie femme a Mongeon Francois le jeune Marchal de,1,1,1.0,0
Jean Aulbry du Vivier d'Etival,1,0,0.0,0
Petroniere femme Jean Varnier dit Bessat,2,0,0.0,0
Collatte femme Claude Lyenard de Saulcy,1,1,1.0,0
Jennon femme Laurent Jean Mengenot,10,1,0.1,0
Didier Henry de Fouchifol,11,2,0.18181818181818182,0
Simon le Duc,1,1,1.0,0
Jean Bon Temps,10,1,0.1,0
Francoise femme de Pierot Blaise Andre de Seuch,1,1,1.0,0
Abraham Thomassin cuisenier de St Nicolas,9,1,0.1111111111111111,0
Claude fils Estienne Chastelain,8,1,0.125,0
Comtin Petit,1,0,0.0,0
George Voiry dit de Bul,10,1,0.1,0
Barthelemin Barrois manouvrier de Haraucourt,1,1,1.0,0
Rose femme Claudin Partye boucher,9,1,0.1111111111111111,0
Thoussainct Bastien,10,1,0.1,0
B 8691 no 1; witch 212,1,0,0.0,0
Florentin Cole de Dompierre,6,1,0.16666666666666666,0
Demenge Thiebault,2,0,0.0,0
Pierre Roussel,1,0,0.0,0
Toussaincte femme Jean de la Voeuvre,1,1,1.0,0
Georgeon Claudon Colas Claude,10,1,0.1,0
Claudon Mallay,1,1,1.0,0
"Witch 271; B 8708 no 10, Jean Gerardin Haxo de la ",16,0,0.0,1
Jean Colatte,10,1,0.1,0
Barbon fille de Jean Michiel marchal à Charmes,10,1,0.1,0
Nicolas Jean Mengeotte de Gondrexon,10,1,0.1,0
B 8535 no 2; witch 134,2,0,0.0,0
Catherine femme Jean Bon Temps,1,1,1.0,0
Michel Parmentier de Raon,1,1,1.0,0
Zabillon veuve Jean Brocquard bourgeois a Bruyeres,1,1,1.0,0
Catherine femme Fleurent Bazelaire,19,2,0.10526315789473684,0
du Mesnil,2,0,0.0,0
George Fusselier,2,1,0.5,0
Claude Batillot dit Michiel,10,1,0.1,0
Mongeote,2,0,0.0,0
de Docelles,2,0,0.0,0
Jean Perry,1,0,0.0,0
Didier Simon,2,0,0.0,0
Florentin Maron,1,0,0.0,0
B 3804 no 1; Witch 066,1,0,0.0,0
Claudon femme Gabriel Ozelle,10,1,0.1,0
Nicolas Piernille of same,5,1,0.2,0
Anthoine Alezey,1,0,0.0,0
Colatte femme Claude le maire,1,1,1.0,0
Michiel Perrin,1,0,0.0,0
Catherine femme,2,0,0.0,0
Jennon femme Demenge le Maire de Raon,1,0,0.0,0
de Bisping,2,0,0.0,0
Demenge Brouvelant,1,1,1.0,0
Blaise Marie,1,0,0.0,0
Jennon femme Jean le Clerc,1,1,1.0,0
Jean Pierrat,1,1,1.0,0
"B 2583 no 7; witch 021, Royne veuve Dilan Parmenti",10,0,0.0,1
Jean Vanyer de la Neufville,1,1,1.0,0
Margueritte femme Nicolas Cordier,1,1,1.0,0
Colas Cuguin,10,1,0.1,0
B 8724 no 2. Witch 302,1,0,0.0,0
Julienne fille de feu Pierot Cordebotte de Xennena,1,1,1.0,0
Jean Thouvenin,1,1,1.0,0
François Martin,1,1,1.0,0
Claudet fils de Claude Cabled de la Neufville,1,1,1.0,0
B 8535 no 4; witch 136,1,0,0.0,0
Petit Didier,1,0,0.0,0
Annette femme honnorable homme Claude Vaultrin,9,1,0.1111111111111111,0
Annon femme Remy Masson,10,1,0.1,0
Jean Dieudenon,1,0,0.0,0
Thoussainct Gornay,1,0,0.0,0
Nicolas Anoulx,1,1,1.0,0
"(Unknown witness)
Repeated story about curé and hi",10,1,0.1,0
Mengeatte femme Jean Symmonet,1,1,1.0,0
Annon femme Antoine Clauderot de Raon,10,1,0.1,0
Jean Mengenot,2,1,0.5,0
Edelynne,1,0,0.0,0
Claudon Forgeat,1,0,0.0,0
Steffen Faulhanns,1,0,0.0,0
Didier Chaudron le jeune,2,0,0.0,0
Didie femme Demenge Maugeon de Repas,1,1,1.0,0
Jean Ramberviller,18,2,0.1111111111111111,0
"B 8281 no 1; witch 131, Jeanne femme Claudin Bigen",18,0,0.0,1
Henryat Mathieu,1,0,0.0,0
Le maire Claudon Chadat,10,1,0.1,0
Adrienne femme de Mongin Tonnerel,1,1,1.0,0
Ydeline,1,0,0.0,0
Magdeleine,1,0,0.0,0
Charles,1,0,0.0,0
Claudon Fallayeux de Brehimont,1,1,1.0,0
Marguitte fille feu Jean Voirin de Moyenmoutier,10,1,0.1,0
Dieudonnée,22,1,0.045454545454545456,0
Claude femme de Jean Marsellot de St. Prancher,1,1,1.0,0
Marye femme Didier de la Santz,10,1,0.1,0
B 8702 no 6; witch 245,2,0,0.0,0
Jean Vaguenaire,10,1,0.1,0
Jehanne veuve Nicolas Guerin tixerand de St Nicola,9,1,0.1111111111111111,0
Alizon femme Georgeon Claudon Noel moictrier a la ,10,1,0.1,0
Jennon femme Demenge Colas Aulbert de St Remy,1,1,1.0,0
Nicolas Fleuron,1,1,1.0,0
Henry Hullatte,10,1,0.1,0
Mengotte,1,0,0.0,0
Jean Hocquart,1,0,0.0,0
Marguitte veuve de Jean Gamel de Haillieulle,10,1,0.1,0
Gillette veuve Bastien Jean Page,2,0,0.0,0
Mengeon femme Claudon Chapelier de Rozieres,5,1,0.2,0
Demenge Mareschal bourgeois de St. Dié,7,1,0.14285714285714285,0
Colin Humbert Guidat,10,1,0.1,0
Jean Bregeat,2,0,0.0,0
Catherine femme François Colas,4,0,0.0,0
Guerard Thomas,1,0,0.0,0
Laurence femme Mengeon Colas Jaicat de Belmont,1,1,1.0,0
Mengeon fils Mengeon Gerard de la Fosse,1,1,1.0,0
Gerard Cherdot,1,1,1.0,0
Alison,6,0,0.0,0
Colas Andreu de Sainte Margarée,1,1,1.0,0
Jacotte,7,0,0.0,0
Chrestienne femme du precedent,20,2,0.1,0
Anthoinette femme Didier Chaudron,2,0,0.0,0
Jean Guillemart,1,0,0.0,0
Lucas Toussainct,1,0,0.0,0
Jean Gerard,5,2,0.4,0
Parise,1,0,0.0,0
Didier Brouard,1,0,0.0,0
Blaisette,4,0,0.0,0
Didier Languille,2,1,0.5,0
Claudon Thomas,1,0,0.0,0
Bernarde,1,0,0.0,0
Cathelon,1,0,0.0,0
Jehennon Napuel,2,0,0.0,0
Anthoine Jean,2,0,0.0,0
Margueritte fille feu Jean Mulnier de Vexaincourt,1,1,1.0,0
"B 8708 no 9; witch 270, Laurence femme Vincent Ban",22,0,0.0,1
Remy Phillippe,1,0,0.0,0
Holbin Grand Holbin laboureur,1,1,1.0,0
"? Parisot Goeury
Told of wife's death",10,1,0.1,0
Dieudonnée Nicolas Thiebault,1,1,1.0,0
Claudatte femme Jean Sagaire du Vivier,1,1,1.0,0
Remy Tousssain Beustal,9,1,0.1111111111111111,0
Demenge Martin,14,2,0.14285714285714285,0
Anne fille de Didier Simon,10,1,0.1,0
Jehenne fille feu Colas Chastel,1,1,1.0,0
Didier Jean Jacquemin,10,1,0.1,0
Bastien Pieresson,1,0,0.0,0
du Thillot,2,0,0.0,0
"B 8707 no 1; witch 253, Claudette femme George Men",9,0,0.0,1
Vincent Henryat,11,1,0.09090909090909091,0
Claudon Valentin Flandrey,10,1,0.1,0
Mengin Wannier,1,0,0.0,0
Chrétien Pierre,2,0,0.0,0
Bietrix veuve Bastien Vigneron,1,1,1.0,0
Jean Danel,11,1,0.09090909090909091,0
François Louy,10,1,0.1,0
de Leintrey,18,0,0.0,0
Jean Quezel,1,0,0.0,0
Demenge Jean Didier le tixerand,1,1,1.0,0
"B 8702 no 7; Witch 246, Claudatte femme Jean Claud",10,0,0.0,1
B 8717 no 6; witch 289,1,0,0.0,0
Honneste homme Nicolas Aulbry,1,1,1.0,0
Anne Marie,1,0,0.0,0
Bastien Grassoye,1,1,1.0,0
Nicolas Queriot,10,1,0.1,0
de Saulceray,2,0,0.0,0
Hellaine,1,0,0.0,0
Demenge Mandray,1,0,0.0,0
Claudette femme Bastien Claudon,1,1,1.0,0
"B 8702 no 6; witch 245, Jennon veuve Demenge Napue",10,0,0.0,1
Mengeon des Hayettes de Fontenay,1,1,1.0,0
Rose veuve Didier Chotel de la Neufville,8,1,0.125,0
B 7134 no 1; witch 112,2,0,0.0,0
Beniste,9,0,0.0,0
"list
of",1,1,1.0,0
Jean le Grand Girard de Moyement,10,1,0.1,0
Didier Babel de la Barde de Saulcy,10,1,0.1,0
"B 8986 no 1; witch 329, Jeanne Petiotte veuve Pier",14,0,0.0,1
Mengeon Valentin,1,0,0.0,0
Francois Cabuche,1,0,0.0,0
Georgeon,2,0,0.0,0
Claude Jacquat,1,1,1.0,0
Francois de Beze,1,1,1.0,0
Barbelline femme Jean Girardin de Bonipaire,1,0,0.0,0
Claudon Daguette,10,1,0.1,0
Marguitte femme Jean Charpentier,10,1,0.1,0
Demenge Perrin,3,1,0.3333333333333333,0
Marye fille de feu Mengeon Maxant,1,1,1.0,0
Nicolas Granice,1,0,0.0,0
Nicolas du Chemin,1,1,1.0,0
Joseph Charpentier,1,0,0.0,0
Didier Thiebault,20,2,0.1,0
Jennon femme de Dieudonné Jean,10,1,0.1,0
Maurice Jean Didier Grand Jean,1,1,1.0,0
Mengeon veuve de Claudot Moictessier,1,1,1.0,0
Nicolas Clerc,1,1,1.0,0
David Chanal,1,0,0.0,0
B 8693 no 2; witch 231,1,0,0.0,0
de Pajaille,2,0,0.0,0
Didier Vaultrin,2,1,0.5,0
Claudon Bastien,11,2,0.18181818181818182,0
Jean Hannezo du Vivier,1,1,1.0,0
Aulbry Didier Zabillon,1,1,1.0,0
Jean Grand Remy,10,1,0.1,0
Estienne François,1,1,1.0,0
Mengeon Jean Parmentier de La Bolle,10,1,0.1,0
Joseph,1,0,0.0,0
B 3365 no 4; witch 054,1,0,0.0,0
Mengeon Valentin de Ste Margaree,10,1,0.1,0
B 8687 no 7; witch 205,2,0,0.0,0
Barbelline femme Claude Jean Michiel,10,1,0.1,0
Didier Demenge Aulbert,11,2,0.18181818181818182,0
Anne Marie femme Dieudonné Louys,1,1,1.0,0
Stoffel Schmidt,1,0,0.0,0
Honneste homme Jean Doien de Combrimont,1,1,1.0,0
Gregoire Marchal d'Einville,1,1,1.0,0
Jennon femme Demenge de Merviller,1,1,1.0,0
Jean Jeandel de La Bolle,10,1,0.1,0
Didier Michiel,11,1,0.09090909090909091,0
Claudotte femme Laurent Bormes,1,1,1.0,0
Jannon femme Claude Louys,10,1,0.1,0
Zabel femme Didier Pierson de Domjevin,10,1,0.1,0
Hanry Jean Mongenat,1,1,1.0,0
Marguitte femme Humbert Guidot,1,1,1.0,0
Mengel Claude Demenge Genay du Paire,1,1,1.0,0
Pierron Halmenan,1,0,0.0,0
"B 8961 no 1. Witch 323, Claudon veuve Mengin Wanni",16,0,0.0,1
Babelon,5,0,0.0,0
Mathiotte de La Meix,10,1,0.1,0
Jacquot Bernard d'Einville,1,1,1.0,0
Jacques Amand tisserand de Neufchateau,6,1,0.16666666666666666,0
Colin le Comte,10,1,0.1,0
Bastienne femme Nicolas Simonotte,1,1,1.0,0
Jeanne veuve de Claude Henry,1,1,1.0,0
Jean de Biche,1,1,1.0,0
Anne femme Didier Villaume de Docelles,10,1,0.1,0
Colin Pierry,1,0,0.0,0
Barthelemy Francois serrurier de Condé,1,1,1.0,0
Claudin Mourot,1,0,0.0,0
Jean Doridant,12,1,0.08333333333333333,0
Blaisette femme Demenge Didon,1,1,1.0,0
Claudatte femme Claudon Ferry,10,1,0.1,0
Jeanne femme Michiel Godar,10,1,0.1,0
Bastien Baillet,1,0,0.0,0
B 8680 no 7; witch 177,1,0,0.0,0
Jean Mengin,13,3,0.23076923076923078,0
Mengeon Didier le Moullot,10,1,0.1,0
Thomas Vagnier de Robache,10,1,0.1,0
Nicolas Didier,1,0,0.0,0
"B 5354 no 1; Witch 102, Jennon femme Lux Barquel d",9,0,0.0,1
Messire Didier Mathieu,10,1,0.1,0
Colas Lienard,1,0,0.0,0
femme Bertremin de Laval,2,0,0.0,0
Claudatte femme a Claudon Ferry of Le Mesnil,10,1,0.1,0
Claudon Vincent femme Jean Pieron de Condé,10,1,0.1,0
Marguitte veuve Jean Digard,2,0,0.0,0
Jeannon femme Dieudonné Laurent,1,1,1.0,0
Demenge Barbonnier,1,0,0.0,0
Catherine femme a Jean des Arches de la Chapelle,1,1,1.0,0
Dedie,6,0,0.0,0
Didier Chostey,2,1,0.5,0
Symon Thieriet,1,1,1.0,0
Nicolle veuve de Jean Jalley de la pouxerie,7,1,0.14285714285714285,0
Viriot Petit Jean de St. Prancher,1,1,1.0,0
Dedier Roy,1,0,0.0,0
Nicolas Claudon laboureur de Gondrexon,10,1,0.1,0
Libaire femme de Bastien Begel,1,1,1.0,0
Thomas Genin dit Phillipe,8,1,0.125,0
Remy Eurat vigneron de Rugney,8,1,0.125,0
Jennon femme Estienne Carriot du Vivier,10,1,0.1,0
Catherine veuve Claudon Demenge Thouvenin de la Ch,1,1,1.0,0
Marie fille Jean Colin,1,1,1.0,0
Odille veuve Jean de Beufville,10,1,0.1,0
Claude Grand Jean laboureur de Mouriviller,1,1,1.0,0
Colas Jean Mongeatte,1,1,1.0,0
Demenge le Rouyer of Entre-deux-Eaux,1,1,1.0,0
Colas Gariolle,11,1,0.09090909090909091,0
Colas Vincent Valdezey,1,1,1.0,0
Catherine femme Demenge Nicklauss,10,1,0.1,0
Jean de Besmont,8,2,0.25,0
Francoise femme du precedent,20,2,0.1,0
"B 5312 no 3; witch 093, Anon veuve Didier Vosgien ",14,0,0.0,1
Jennon femme Claudon Bresson,10,1,0.1,0
Bernard Parmentier de Domjevin,1,1,1.0,0
Claudon de la Ruelle,1,1,1.0,0
Demenge Baille,1,0,0.0,0
Jannon Marchal femme de Claudon Maurice salpetrier,1,1,1.0,0
Thomas de la Haye,7,1,0.14285714285714285,0
Jacqueline Manouvrier,3,0,0.0,0
Gerard Jalley,1,0,0.0,0
Didier Lassus,1,0,0.0,0
B 3327 no 1; witch 037,1,0,0.0,0
Jacques Bastien,1,0,0.0,0
B 8682 no 9; witch 187,2,0,0.0,0
du Pair,2,0,0.0,0
Dieudonne Jean,10,1,0.1,0
Bastien Stablo de la Bolle,1,0,0.0,0
Antoinette de Ranfaing veuve de Nicolas Vandercham,1,1,1.0,0
Claudon Mongin cordonnier,1,1,1.0,0
Jacot Boinesson de Brouvelieures,1,1,1.0,0
Marguitte veuve Humbert Dedion,1,1,1.0,0
Mathiatte femme Jean Hanzo,1,1,1.0,0
Nicolas Thoussaint (blind),1,1,1.0,0
Chrestienne femme honn homme François Petit Demeng,1,1,1.0,0
Jacquot Petit Jacquot,2,0,0.0,0
Colas Demenge Henry de Ste Margaree,10,1,0.1,0
Chretienne Simon,3,0,0.0,0
Agatte femme Jean Jacot Henry,1,1,1.0,0
Bastienne femme du precedent,2,2,1.0,0
Demenge Renard,1,0,0.0,0
Claudon fille Claudin Fulpin,10,1,0.1,0
"B 8717 no 5; witch 288, Demenge Mathis, of Entre-d",21,0,0.0,1
B 5312 no 1; witch 091,1,0,0.0,0
Had heard from Jean Colin how he had been to devin,10,1,0.1,0
Peccatte femme Demengeon Claude Girard,10,1,0.1,0
Colas Holbin,1,0,0.0,0
Claude Hidoulf,1,0,0.0,0
"B 8680 no 8; witch 178, Colas François de Sarupt",9,0,0.0,1
Marguitte veuve Jean Colas de Bul de Pajaille,10,1,0.1,0
Claudon Voinceney,1,1,1.0,0
Anthoine Grand Anthoine,10,1,0.1,0
Catherine femme Claudon Malgrais,2,0,0.0,0
Gillemin Huet,1,1,1.0,0
Collatte femme Jean Gerard de St Nicolas,1,1,1.0,0
Jean Wathot,1,0,0.0,0
Maizon femme Jean Vauchier paistre des rouges best,1,1,1.0,0
Mengin Wiriot,1,0,0.0,0
Pieron Urbain,10,1,0.1,0
Nicolas Noel bonnetier de St Nicolas,1,1,1.0,0
"B 3365 no 4; witch 054, Noel Raimbault de Reillon",14,0,0.0,1
B 6760. Witch 109; Mengeatte veuve Grand Jacques d,37,0,0.0,1
Jacquotte,7,0,0.0,0
Colas Blaiset de la Neufville,1,1,1.0,0
Jennon veuve Colas Lallemant,17,2,0.11764705882352941,0
d'Assenoncourt,2,0,0.0,0
Jean Hachon,1,0,0.0,0
B 8684 no 2. Witch 189; Marion veuve Demenge Arnou,12,0,0.0,1
Agnelle femme Petter Lhore,10,1,0.1,0
Floratte femme Anthoine Doridant de Nompathelize,1,1,1.0,0
Nicolas Menusier de St Dié,10,1,0.1,0
B 4535 No 1 Witch 086,1,0,0.0,0
Hellenix,4,0,0.0,0
Jean Raon de Xennenay,1,1,1.0,0
Bastien Houat,1,1,1.0,0
Nicolas Crance marlier de Bruyeres,1,1,1.0,0
Fleische Hanns,1,1,1.0,0
Didier Mercier,1,1,1.0,0
Claudon Jean Claudon,1,1,1.0,0
Sabel fille feu Nicolas le Comte,1,1,1.0,0
Joseph Vigneulle,1,1,1.0,0
Jannon femme a Nicolas Goery de Dompierre,1,1,1.0,0
Estienne Henry de Pajaille,10,1,0.1,0
Fleuratte,6,0,0.0,0
George Mongeat,1,1,1.0,0
Demenge Mongeon,1,1,1.0,0
Bastien Demenge Remy,11,2,0.18181818181818182,0
Colas Claudon Claude,10,1,0.1,0
Dieudonnee femme Jean Marguis du Vivier,1,1,1.0,0
Claudon Corbel,7,1,0.14285714285714285,0
Francois Richard drappier de St Nicolas,1,1,1.0,0
Mongeote femme Marc Thiebault bourgeois de Bruyere,1,1,1.0,0
Catherine femme Jean le Maire,2,0,0.0,0
B 8680 no 2; witch 172,2,0,0.0,0
Barbelline femme Colas Goudot,10,1,0.1,0
Colas Poirat de Fontenay,1,1,1.0,0
Jean Bourcy,1,0,0.0,0
Barbelline femme Jean Danel,10,1,0.1,0
B 8707 no 7; witch 259,1,0,0.0,0
Margueritte femme Chrestofle Lhuillier,1,1,1.0,0
Hanezo Didier,1,1,1.0,0
Catherine femme Claudel Jacquelin,1,1,1.0,0
Adam Fleurant,1,0,0.0,0
Poline femme Jean Bastien Jeandel de Develine,1,1,1.0,0
Jacot Hidoult,1,0,0.0,0
Thoussainct Jalley de Mazelay,1,1,1.0,0
George Mongeatte,1,1,1.0,0
Nicolas Fontaine d'Einville,1,0,0.0,0
Adrien Villemin,1,0,0.0,0
Parizat Bailliat de Fontenay,1,1,1.0,0
Claudon Colas Marion de Sainct Remy,1,1,1.0,0
Jean Camus bourgeois de Saint Dié,10,1,0.1,0
Denys Tourneur,1,1,1.0,0
Marcques Paris de Bathelemont,1,1,1.0,0
B 2512; witch 012,2,0,0.0,0
"B 8691 no 1; witch 212, François Marion de Raon",43,0,0.0,1
Nicolas Guerlot,10,1,0.1,0
Jean Valentin,10,1,0.1,0
Guillaume,1,0,0.0,0
Estienne Francois,17,2,0.11764705882352941,0
Colas François de Sarupt,1,0,0.0,0
Nicolas le Rouyer d'Entre-deux-Eaux,1,1,1.0,0
"B 8691 no 18; witch 229, Idoult Charpentier, de la",19,0,0.0,1
Jeannon femme Demenge Gros Demenge,1,1,1.0,0
Claudon Crolbesnier de Reillon,1,1,1.0,0
Jean Grand Michiel,10,1,0.1,0
Georgeatte femme à Jacquat Frouart,9,1,0.1111111111111111,0
Chrestienne Chabrouillat native d'Essegney,1,1,1.0,0
Pierot Blaise Andre demeurant a Seuch,10,1,0.1,0
B 8707 no 2; witch 254,1,0,0.0,0
Catherine femme du precedent,52,7,0.1346153846153846,0
Alizon femme Michiel le Geay de Rozieres,7,1,0.14285714285714285,0
Jean Virion de Domjevin,10,1,0.1,0
Jacquot Charpentier de St Remy,10,1,0.1,0
"Jean Guezey
Long reputation; 6 years earlier had p",10,1,0.1,0
Mengeot Brichelot,1,0,0.0,0
Jean Clement lieutenant de prevost àAnould,1,1,1.0,0
Mengin Colin Michiel dit Bejalley,1,1,1.0,0
Jehennon veuve George Colas Bergier de La Bolle,1,1,1.0,0
Viryot Didier,1,0,0.0,0
Vincent Jeandel,2,1,0.5,0
Bresson Jeandel,1,0,0.0,0
Francoise femme Claude Bracconnier,1,1,1.0,0
Jean Ferry de Saincte Margaree,1,1,1.0,0
"Witch 161; B8677 no 7, Claudatte veuve Estienne Je",13,0,0.0,1
Jacquin Thiebault,19,2,0.10526315789473684,0
Vaultrin Vaultrin,1,0,0.0,0
Jennon femme Gerard Godat,1,1,1.0,0
B 8682 no 8; witch 186,1,0,0.0,0
Gratien Doridant,10,1,0.1,0
Demenge Grand Ferry,1,1,1.0,0
Nicolas fils Holbin le Jalley,8,1,0.125,0
Anthoine Rougier,10,1,0.1,0
Claudon Pellier de la Chapelle,1,1,1.0,0
Lougdevic Thoussainct,1,1,1.0,0
Hantz Wacquer,1,1,1.0,0
Jean Hoult,1,0,0.0,0
Simon Honguey de Ste Margaree,10,1,0.1,0
Valentin Dion de la Goutte,1,1,1.0,0
Villaume Jean,1,0,0.0,0
Nicolle femme Jean Dauphin,1,1,1.0,0
Penthecoste femme Georgeon Didier Miette de la Roc,1,0,0.0,0
Didielle femme Demenge Colinel,10,1,0.1,0
Claudon Hermemant,10,1,0.1,0
Mathieu Sterby de la Grandefosse,10,1,0.1,0
Blaison Jeantaire,2,1,0.5,0
Margueritte femme Demenge Petit Jean,1,1,1.0,0
Cesar Colas de Brux,1,1,1.0,0
Anon veuve Didier Vosgien de Bassing,1,0,0.0,0
le maire Jean Waultrin,1,1,1.0,0
Barbon femme Claudin Vernier,1,1,1.0,0
Jean Florentin Maron de St Remy,1,1,1.0,0
Alizon femme Demenge Barbouiller,10,1,0.1,0
Jacquatte,6,0,0.0,0
B 8691 no 11; witch 222,2,0,0.0,0
Liebaire femme Nicolas Le Comte de Dompierre,1,1,1.0,0
Annon Bourguignotte,3,0,0.0,0
de Sarupt,2,0,0.0,0
Valentin Jean Andreu,1,1,1.0,0
"B 8979 no 5; witch 328, Jehanne Villaume, veuve Pi",4,0,0.0,1
Colas Herteman,1,0,0.0,0
B 6723 no 2; witch 108,1,0,0.0,0
Demenge Chaudron,1,1,1.0,0
Didier Malgendre,1,1,1.0,0
B 8721 no 5; Witch 297,1,0,0.0,0
Demenge Jean Didier le tixerant,1,1,1.0,0
"B 3325 no 3; witch 036, Jennon femme Gerardin Frio",22,0,0.0,1
Mengel Colas des Rozes de la Pelliere,1,1,1.0,0
"B 3327 no 1; witch 037, Chrestienne femme Nicolas ",11,0,0.0,1
de Mandray,2,0,0.0,0
Jean Houberlan,1,1,1.0,0
Nicolas Saffrois,1,1,1.0,0
"Demenge Jourdain
Start of deposition missing; wife",10,1,0.1,0
"B 8699; witch 235, Claudatte veuve Jean Henri de L",8,0,0.0,1
Colin Guidot,2,1,0.5,0
Maurice Houchard,1,0,0.0,0
Claude Vincent Lyenard du Chanoy,10,1,0.1,0
Dilan Parmentier,1,0,0.0,0
Bastienne femme Colas Simonatte de Domjevin,10,1,0.1,0
Aulbry Colas Aulbry de la Fosse,10,1,0.1,0
Jeanne Collignon,10,1,0.1,0
Barbe femme Demenge le Clerc,1,1,1.0,0
Claudey Michiel,1,0,0.0,0
Laurent Pasquin,10,1,0.1,0
Venerable et religieuse personne Domp Jean de Trio,1,1,1.0,0
Nicolas Estienne,2,0,0.0,0
Marguitte femme Charles ?,1,1,1.0,0
Marguerite femme de Nicolas le Clerc,1,1,1.0,0
Odille femme Mengin Bailly de Condé,1,1,1.0,0
Didier Doyen,3,0,0.0,0
Collette,1,0,0.0,0
Anthoine Epvre,1,0,0.0,0
Marie Alexey,1,0,0.0,0
Margueritte,92,1,0.010869565217391304,0
Catherine femme Nicolas Symmonet,1,1,1.0,0
Claudon Pierre,1,0,0.0,0
Jehenne femme Estienne Haxaire de Rozieres,5,1,0.2,0
Jean Parmentier de Neufviller,1,1,1.0,0
Jacques Hugo,3,2,0.6666666666666666,0
Chrestofle Jean,1,0,0.0,0
B 2574; Witch 014; Claude Hocquart,2,0,0.0,0
Nicolas Ferry,2,0,0.0,0
Adam Vaulthier,1,0,0.0,0
Elie,1,0,0.0,0
Jean de Frambois,1,1,1.0,0
Demenge Reullemant,10,1,0.1,0
Demenge Michiel de Combrimont,7,1,0.14285714285714285,0
Claudatte femme Colas Vaultin de Moyenmoutier,1,1,1.0,0
"B 8680 no 5; witch 175, Mongeatte femme Claude Ten",21,0,0.0,1
Didier Braunschwicks,1,1,1.0,0
Jean George de Foinzé,1,1,1.0,0
Colas Thouvenin laboureur de St. Prancher,1,1,1.0,0
Anne femme Mathieu Hachon,1,1,1.0,0
Jehennon femme Demenge Foelix,9,1,0.1111111111111111,0
"B 8979 no 4; witch 327, Mengeotte Gourdot, femme J",5,0,0.0,1
Noel Ferry,2,0,0.0,0
Damien,1,0,0.0,0
Adrian Jacot de Moriviller,10,1,0.1,0
"Marguitte femme Colas Demenge Anthoine
Quarrel whe",10,1,0.1,0
Mengeon Jacquat,1,1,1.0,0
Jean Pordon,1,0,0.0,0
Didier Drouin,1,0,0.0,0
Catherine femme Didier Marchal,1,1,1.0,0
Didier Collignon,1,0,0.0,0
B 8726 no 3; witch 308,2,0,0.0,0
Hannix femme Demenge Martin,10,1,0.1,0
Paccatte femme Remy Claudon Bustal,5,1,0.2,0
B 8979 no 3; witch 326,3,0,0.0,0
Mengeotte femme Mengeon Jacquot Fery,10,1,0.1,0
Colas Jeannel,1,0,0.0,0
Martin,1,0,0.0,0
Francois Farrant du Grand Rombach,6,1,0.16666666666666666,0
Margueritte femme Claudon Chastellain,9,0,0.0,0
Jean Lienard serviteur du precedent,1,1,1.0,0
Annon femme du precedent,10,1,0.1,0
Bastienne femme Claude Gerardin de la Voivrelle,1,1,1.0,0
Mathieu Huchon,1,0,0.0,0
Berthremin Michiel Flandrey,10,1,0.1,0
Margueritte femme Aubertin Polain,1,1,1.0,0
Jean Demenge Jeandel de Haillieulle,1,1,1.0,0
B 8693 no 1; witch 230,2,0,0.0,0
Fleurant,1,0,0.0,0
