source,target,relationship
Nicolas Marquis de Pajaille,"B 8719 no 2; witch 291, Jennon femme Jean Jacquot Etienne du Menil",TESTIFIED_AGAINST
Bastien Sachot,"B 8691 no 1; witch 212, François Marion de Raon",TESTIFIED_AGAINST
Demenge Vatrin de la Neufville,"Witch 278: B8715 no 1, Georgeatte femme de Didier Malley de la Neufville-les-Raon",TESTIFIED_AGAINST
Chrestienne femme a Nicolas Hachon de Reillon,"B 3327 no 4; Witch 040, Nicolas Raimbault de Reillon",TESTIFIED_AGAINST
Claudon Mesnil,"B 8691 no 18; witch 229, Idoult Charpentier, de la Chapelle",TESTIFIED_AGAINST
Marie femme Jean Thiebault,"B 8700 no 3; witch 238, Marguitte veuve Jean Digard, de Raon",TESTIFIED_AGAINST
Rose femme Colas Tixerand,"B 5312 no 1; witch 091, Catherine femme Adam Tarillon de Bassing",TESTIFIED_AGAINST
Georgeatte femme Didier Claude Phle de Mouriviller,"B 8667 No 6 Witch 144, Zabel du Sambois",TESTIFIED_AGAINST
Suzanne Raguin veuve Jean Volf,"Vosges 3 C 239; Witch 340, Pierrotte Roy femme Nicolas Martin, de Badonviller.",TESTIFIED_AGAINST
Jean Mathieu le jeune,B 6760. Witch 109; Mengeatte veuve Grand Jacques de Rehainviller,TESTIFIED_AGAINST
Claude Mabrey de Develine,"B 8669 no 4; witch 151, Mengeotte fille Didier Le Compaing, of Develine, ban",TESTIFIED_AGAINST
Marguitte femme George Ferry de Develline,"B 8669 no 4; witch 151, Mengeotte fille Didier Le Compaing, of Develine, ban",TESTIFIED_AGAINST
"Chretienne femme Claudon des Eaues
General reputation. She had lost animals","B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",TESTIFIED_AGAINST
Annon femme Adam de Mouney,"B 3335 no 2; witch 044, Hellenix femme Barthelemin le Reytre, de Blamont",TESTIFIED_AGAINST
Jennon femme de Pierron Pourel,"B 3804 no 3; Witch 068, Mengeon Lausson de Fontenay et sa femme Mengeotte",TESTIFIED_AGAINST
Isabel femme Mengin Wiriot,"B 4495; witch 082, Claudon la Blanche, veuve Claudon Aulbry, de St Prancher",TESTIFIED_AGAINST
Clere veuve Claudin Grand Villaume,"B 7301; witch 119, Barbe la grosse gorge, de Jarville",TESTIFIED_AGAINST
Le maire Jean Lyenard de Mouriviller,"B 8667 No 6 Witch 144, Zabel du Sambois",TESTIFIED_AGAINST
Andreu Gralp Kopff,"B 5312 no 4; witch 094, Senelle femme du jeune Enguers, de Guinzeling",TESTIFIED_AGAINST
Jean Pieron,"B 8677 no 11; witch 165, Claudel Demenge Martin, du Pair",TESTIFIED_AGAINST
Jean Pieron,"B 8693 no 5; witch 234, Bernarde femme Demenge Baille, de la Neuveville-les-Raon",TESTIFIED_AGAINST
Jean Pieron,"B 8721 no 6. Witch 298, Catherine femme Jean le Maire, of Le Paire (Saulcy-sur-",TESTIFIED_AGAINST
Remy Jandel,"B 2583 no 3; witch 017, George Parmentier de l'Estraye",TESTIFIED_AGAINST
Remy Jandel,"B 2583 no 7; witch 021, Royne veuve Dilan Parmentier, dite des Tartres, de",TESTIFIED_AGAINST
Zabey femme Jean du Bois de Reillon,"B 3327 no 3; witch 039, Margueritte Francois, veuve Dieudonné du Banc de Reillon",TESTIFIED_AGAINST
Claudon Hennemant de la Vacherie,"B 8684 no 5; Witch 192, Barbelline veuve Demenge Mareschal, de Saulceray",TESTIFIED_AGAINST
Claude Demenge Colin,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST
Jennon femme Jean Claude Estienne du Mesnil,"B 8708 no 9; witch 270, Laurence femme Vincent Bandesapt, de Pajaille",TESTIFIED_AGAINST
Jean Gabriel le jeune de Blamont,"B 3325 no 2; witch 035, Clemence veuve Claudon Marchal, de Domjevin",TESTIFIED_AGAINST
Alix veuve Idoul Odniat,"B 8700 no 3; witch 238, Marguitte veuve Jean Digard, de Raon",TESTIFIED_AGAINST
Pierson Poutier bourgeois de Blamont,"B 3317 no 2; Witch 024, Jennon veuve Didier Ramaixe alias Virtemberg, de Blamont",TESTIFIED_AGAINST
Jean Cachette le saulnier,"B 6723 no 1: witch 107, Mengette femme Jean Cachette de Flin",TESTIFIED_AGAINST
Jennon veuve Claudon Jean Meline du Souche de Clemecey,"Witch 281; B8715 no 4, Antoine Didier Valdexey of Clemecy",TESTIFIED_AGAINST
"Demenge Ganat
Repeated wife's deposition. Added that she had said to his childre","Witch 344: Vosges G563, Jehennon Colin, femme Jean Poirson, de Giriviller, 1594",TESTIFIED_AGAINST
Sebille fille de Didier Marsellot,"B 4500 no 1 Witch 083, Jean et Claudin Aulbry",TESTIFIED_AGAINST
Nicolas fils Jean Masson le vieux de Mouriviller,"B 8741; witch 315, Margueritte femme Didier Perisc de Mouriviller",TESTIFIED_AGAINST
Françoise femme George Guyart,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST
Jehennon femme Jean du Biehay,"B 8721 no 5; Witch 297, Beniste le Houff de Norbepaire (Wisembach)",TESTIFIED_AGAINST
Dieudonné Jean,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST
Nicolas Grand Simon,"Vosges G 710: witch 339, Jeannon femme Georgeon Grand Didier, de la Rochatte",TESTIFIED_AGAINST
Catherine veuve Jean Aulbert de Remeymont,Witch 147: B8667 no 9: Laurence femme George Jolbay de Ste Margaree,TESTIFIED_AGAINST
Honn homme Colin Jean Clement du Paire,"B 8667 No 4 Witch 142, Mengette Estienne",TESTIFIED_AGAINST
Marie femme Moritz manouvrier,"B 5312 no 3; witch 093, Anon veuve Didier Vosgien de Bassing",TESTIFIED_AGAINST
Anne femme à Remy Paris boulenger de Charmes,"B 4126 no 3 Witch 080, Claudon Martin",TESTIFIED_AGAINST
Claude Magister laboureur,"Gauthine again interrogated first; denied all that was said against her, despite",TESTIFIED_AGAINST
Barthelemin Mansuin,"B 2211 no 1; witch 011, Margueritte femme Jean Estienne, d'Amance",TESTIFIED_AGAINST
Barbe femme d’Andreu Basle de la Neufville,"B 4500 no 3 Witch 085, Jacquotte Gardeux et Marie Canot",TESTIFIED_AGAINST
Colin Guidat du Faing,"B 8667 No 3 Witch 141, Mathieu Blaise",TESTIFIED_AGAINST
Colas Andreu de Sainte Margaree,Witch 147: B8667 no 9: Laurence femme George Jolbay de Ste Margaree,TESTIFIED_AGAINST
Le maire Mongenot Estienne de Domjevin,"B 3325 no 2; witch 035, Clemence veuve Claudon Marchal, de Domjevin",TESTIFIED_AGAINST
Le maire Mongenot Estienne de Domjevin,"B 3325 no 3; witch 036, Jennon femme Gerardin Friot de Domjevin",TESTIFIED_AGAINST
Nicolas Jean Henry,"B 7394; witch 125, Pierrot Cosson and his wife Jeannotte, of Malzeville",TESTIFIED_AGAINST
Catherine femme Jean Grand George de Pajaille,"B 8708 no 9; witch 270, Laurence femme Vincent Bandesapt, de Pajaille",TESTIFIED_AGAINST
Colas Demenge Jalley de Clemecey,"B 8684 no 3. Witch 77, Françatte veuve Claudon Jardel de Clefcy",TESTIFIED_AGAINST
Rictel Schoullen,"B 5312 no 4; witch 094, Senelle femme du jeune Enguers, de Guinzeling",TESTIFIED_AGAINST
Jean Piernille,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST
Parisot Cugnin de Charmes,"B 4093 (1) Witch 072, Jean de Socourt",TESTIFIED_AGAINST
Claudate veuve Jean Doridant de Bruyeres,"B 3789 No 3; Witch 060, Petroniere femme Jean Varnier dit Bessat, de Bruyères",TESTIFIED_AGAINST
Barbeline femme Claudon Haxo du Vivier,"B 8719 no 2; witch 291, Jennon femme Jean Jacquot Etienne du Menil",TESTIFIED_AGAINST
Françoise femme Colas le Petit Masson,"B 5344 no 1; witch 098, Synnel, femme Hans Stumpff, mulnier d'Amange (this is the",TESTIFIED_AGAINST
Claude femme du precedent,"B 8721 no 3; Witch 295, Catherine femme Bertremin Claude de Wisembach",TESTIFIED_AGAINST
Barbe femme du precedent,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST
Barbe femme du precedent,"B 3358; witch 050, Jehenne femme Joseph de la Moictresse, de Nutting",TESTIFIED_AGAINST
Barbe femme du precedent,"B 5757; witch 105, Sibille femme Jean Vacquaire d'Einville",TESTIFIED_AGAINST
Barbe femme du precedent,"B 8691 no 10; witch 221, Jean Marion, de St Blaise",TESTIFIED_AGAINST
Colas Demenge le petit Nicolas,"B 8684 no 1. Witch 188, Jean Demenge le Clerc dit Mandray, de Hurbache",TESTIFIED_AGAINST
Jean Magdelaine,"B 8691 no 5; witch 216, Babelon femme Hanry Jean Hanry, of St Blaise",TESTIFIED_AGAINST
Jean Magdelaine,"B 8691 no 10; witch 221, Jean Marion, de St Blaise",TESTIFIED_AGAINST
Jean Magdelaine,"B 8691 no 11; witch 222, Jennon veuve Nicolas Bresson dit Neuxat, de St Blaise",TESTIFIED_AGAINST
Jean Gerard d’Entre-deux-Eaux,"Witch 162; B8677 no 8, Jean Blaise Laulney d’Entre-deux-Eaux",TESTIFIED_AGAINST
Sybille femme Nicolas Dejo,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Claudatte femme Claudel Jean Aulbert de Mazelay,"B 8712 no 4; witch 275, Jehennon veuve Thomas Diez Thomas de Mazelay",TESTIFIED_AGAINST
Jehenne femme Jean Sernay,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST
Idoult Jean Martin,"B 8677 no 12; witch 166, Mongeatte veuve Jacques de la Woeuvre, de St Blaise",TESTIFIED_AGAINST
Idoult Jean Martin,"B 8691 no 5; witch 216, Babelon femme Hanry Jean Hanry, of St Blaise",TESTIFIED_AGAINST
Idoult Jean Martin,"B 8691 no 14; witch 225, Jaulne femme Claudon Curien, de St Blaise",TESTIFIED_AGAINST
Valentin Colas Parisat,"B 8700 no 1; witch 236, Colatte femme Colas Bertrand, du Vic, Ban-le-Duc de Clefcy",TESTIFIED_AGAINST
Lucas Mongin,"B 8691 no 1; witch 212, François Marion de Raon",TESTIFIED_AGAINST
Mengeotte femme Colas Rolat,"B 8687 no 4; witch 202, Penthecoste femme Georgeon Didier Miette de la Rochatte",TESTIFIED_AGAINST
Bastienne femme à Germain Soyer tailleur d'habits de Charmes,"B 4126 no 3 Witch 080, Claudon Martin",TESTIFIED_AGAINST
Barbe veuve Jean Renard,"B 3323 no 7; witch 031, Didier femme Nicolas le Vefue le Viel, de Leintrey",TESTIFIED_AGAINST
Colas Masson de Domjevin,"B 3325 no 3; witch 036, Jennon femme Gerardin Friot de Domjevin",TESTIFIED_AGAINST
Magdelaine fille Nicolas Villaume,"B 2583 no 4; witch 018, Mengeotte femme Nicolas Colombain, de l'Estraye",TESTIFIED_AGAINST
Mengeotte femme Bastien Drouin de Raon,"B 8735 no 5; witch 312, Margueritte Jean Symon jeune fille de Raon",TESTIFIED_AGAINST
Mre Jean Guy chirurgien,"B 8961 no 1. Witch 323, Claudon veuve Mengin Wannier, de St Nicolas",TESTIFIED_AGAINST
Mengette femme Christman (at wars in Low Countries),"B 5344 no 2; witch 099, Mayette femme Dietrich Gaste de Wirming",TESTIFIED_AGAINST
"and
Marguitte (3). Suspected that she had caused this if she were witch as reput","B 8702 no 8; witch 247, Sebille femme Etienne Pescheur, de La Neuveville-les-Raon",TESTIFIED_AGAINST
Colas Demenge Noel,"B 8707 no 4; witch 256, Jean Gerardin de la Voivrelle",TESTIFIED_AGAINST
Jean Ranarre pelletier bourgeois de Blamont,"B 3317 no 1; Witch 023, Didie veuve Demenge Pourlatte, de Blamont",TESTIFIED_AGAINST
Nicolas Demengeon cordonnier et bourgeois de Bruyeres,"B 3789 No 3; Witch 060, Petroniere femme Jean Varnier dit Bessat, de Bruyères",TESTIFIED_AGAINST
Zabillon veuve Didier de Dompierre,"B 3335 no 2; witch 044, Hellenix femme Barthelemin le Reytre, de Blamont",TESTIFIED_AGAINST
Fleuent le grand Jean de la Chapelle,"Witch 160: B8677 no 6, Blasotte femme Claudon Collon de La Chapelle",TESTIFIED_AGAINST
Jean Sagaire,"B 8693 no 2; witch 231, Jean Aulbry du Vivier d'Etival",TESTIFIED_AGAINST
Barbe femme Isaac Farré,"B 8979 no 5; witch 328, Jehanne Villaume, veuve Pierre Louvet, drappier de St",TESTIFIED_AGAINST
Humbert Colin Guidat de Vannemont,"B 8667 No 3 Witch 141, Mathieu Blaise",TESTIFIED_AGAINST
Thomas Gaillat,"B 8693 no 1; witch 230, Marion femme Demenge Husson, de Colroy",TESTIFIED_AGAINST
Alyson femme Bernard Mathieu,"B 5312 no 4; witch 094, Senelle femme du jeune Enguers, de Guinzeling",TESTIFIED_AGAINST
Symon de Besmont,"B 8707 no 5; witch 257, Jennon la Mouratte, femme Bertremin de Laval, de",TESTIFIED_AGAINST
Paul Bailly,"Vosges 3 C 239; Witch 340, Pierrotte Roy femme Nicolas Martin, de Badonviller.",TESTIFIED_AGAINST
Anne femme Claudon Lhuillier,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Alizon veuve Claudon Durand,"B 8687 no 8; witch 206, Aley femme Jean Perrin, du Mesnil",TESTIFIED_AGAINST
Babon femme du precedent,"B 8677 no 13 and B 8680 no 1; witch 167, Catherine femme Villaume Jean Martin du",TESTIFIED_AGAINST
Babon femme du precedent,"B 8691 no 4; witch 215, Meline, veuve Nicolas Charier de Raon",TESTIFIED_AGAINST
Claudatte femme Simon Gelyat,"B 8684 no 5; Witch 192, Barbelline veuve Demenge Mareschal, de Saulceray",TESTIFIED_AGAINST
Didier Wiriot,"B 4495; witch 082, Claudon la Blanche, veuve Claudon Aulbry, de St Prancher",TESTIFIED_AGAINST
Job le Maire,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST
Nicolas Heugimont,"B 8707 no 3; witch 255, Claude Mengeon Grivel, alias des Feignes, de Sachemont",TESTIFIED_AGAINST
Jehenne femme Colas Petit Claude de Gondrexon,"B 3323 no 9; Witch 033, Jennon fille feu le Petit Poirson, de Leintrey",TESTIFIED_AGAINST
Dieudonnée femme Mathieu Clement,"B 8707 no 2; witch 254, Bastien Stablo de la Bolle",TESTIFIED_AGAINST
Jehenne veuve Louy Denys,"B 3358; witch 050, Jehenne femme Joseph de la Moictresse, de Nutting",TESTIFIED_AGAINST
Jean Richard de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",TESTIFIED_AGAINST
Jean Aulbry le vieux,"B 4103; witch 076, Didelon l'Huillier et sa femme Bietrix, de Gripport",TESTIFIED_AGAINST
Meline femme du precedent,"B 8684 no 6. Witch 193, Catherine femme Jean Bertremin de Clefcy",TESTIFIED_AGAINST
Jacot Ferry,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST
Belotte femme Jean Marchal,"B 7279; witch 118, Catherine Claude d'Azelot",TESTIFIED_AGAINST
Colas Tiriat de la Neufville,"Witch 278: B8715 no 1, Georgeatte femme de Didier Malley de la Neufville-les-Raon",TESTIFIED_AGAINST
Marie femme Demenge Bazel,"Vosges G 710: witch 339, Jeannon femme Georgeon Grand Didier, de la Rochatte",TESTIFIED_AGAINST
Anthoinette fille Nicolas Petit Jean,"B 2583 no 3; witch 017, George Parmentier de l'Estraye",TESTIFIED_AGAINST
Anthoinette fille Nicolas Petit Jean,"B 2583 no 5; witch 019, Jean Brice George de Xouarupt",TESTIFIED_AGAINST
Jean Collignon de Fontenay,"B 3804 no 3; Witch 068, Mengeon Lausson de Fontenay et sa femme Mengeotte",TESTIFIED_AGAINST
Sebille femme Jean Noel,"B 8700 no 3; witch 238, Marguitte veuve Jean Digard, de Raon",TESTIFIED_AGAINST
Marguitte femme Jean Thierion le vieux,"B 8687 no 10; witch 208, Mengeon Claude Perrin de Brehimont",TESTIFIED_AGAINST
Henry Maigrat le jeune du Grand Romberg,"B 9554 no 2; witch 332, Denisatte femme Nicolas Humbert du Grand Rombach",TESTIFIED_AGAINST
Nicolas Jean de Flin,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Valtin Jean Coulat,"B 8677 no 11; witch 165, Claudel Demenge Martin, du Pair",TESTIFIED_AGAINST
Valtin Jean Coulat,"B 8677 no 13 and B 8680 no 1; witch 167, Catherine femme Villaume Jean Martin du",TESTIFIED_AGAINST
Jean Grandidier,"B 4126 no 1 Witch 078, François Perin",TESTIFIED_AGAINST
Antoine Chaxel de Fontenay,"B 3804 no 3; Witch 068, Mengeon Lausson de Fontenay et sa femme Mengeotte",TESTIFIED_AGAINST
Chrestien du Prey,"B 3335 no 3; witch 045, Babillon Cherier de Blamont",TESTIFIED_AGAINST
Claudon Jean Perrin,"B 8684 no 11; witch 198, Jean Thierion le vieux de Brehimont",TESTIFIED_AGAINST
Claudon Jean Perrin,"B 8687 no 10; witch 208, Mengeon Claude Perrin de Brehimont",TESTIFIED_AGAINST
Valentin Thiehay,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST
Claude Bracconnier bouchier de Condé,"B 4998; witch 090, Gillette veuve Bastien Jean Page, de Condé (Custines)",TESTIFIED_AGAINST
Jean le Grand Girard,"Witch 210; B 8689 no 2, Ulriot Colas Ulriot, Moyemont",TESTIFIED_AGAINST
Marie femme a Claude Grand Jean de Mouriviller,"B 8741; witch 315, Margueritte femme Didier Perisc de Mouriviller",TESTIFIED_AGAINST
Nicolle femme de Colas Noel de Moyemont,"Witch 210; B 8689 no 2, Ulriot Colas Ulriot, Moyemont",TESTIFIED_AGAINST
Nicolle femme de Colas Noel de Moyemont,"Witch 211; B 8689 no 3, Jeannon veuve Valentin Poirot, Moyemont",TESTIFIED_AGAINST
Jean Perrin,"B 8687 no 10; witch 208, Mengeon Claude Perrin de Brehimont",TESTIFIED_AGAINST
Colichon Chrestaille,"B 8961 no 1. Witch 323, Claudon veuve Mengin Wannier, de St Nicolas",TESTIFIED_AGAINST
Mre George Bertrand,"B 7326; witch 123, Isabillon femme Jean Parmentier, de la Neufville-devant-Nancy",TESTIFIED_AGAINST
"Damaged - had caused misfortune because husband had caused her to leave
house wh","B 8684 no 5; Witch 192, Barbelline veuve Demenge Mareschal, de Saulceray",TESTIFIED_AGAINST
Jehenne femme a Didier Rondel,"Witch 278: B8715 no 1, Georgeatte femme de Didier Malley de la Neufville-les-Raon",TESTIFIED_AGAINST
Marion femme Colas de la Maize,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST
Claudon Quentin,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Rose veuve Jehan Bourelle,"B 8939 ; witch 316, Claudon Charniere, femme François Picquet, de St. Nicolas-de-",TESTIFIED_AGAINST
Bastien Cuvelier de St Remy,B 8708 no 5; witch 266; Jennon femme Claudon Girard de St Remy.,TESTIFIED_AGAINST
Marguitte femme Colas des Mailles,"B 8691 no 3; witch 214, Alix veuve Demenge Marond, de Raon",TESTIFIED_AGAINST
Dion fille Parel Vilaume le vieux,"B 2211 no 1; witch 011, Margueritte femme Jean Estienne, d'Amance",TESTIFIED_AGAINST
Colatte femme Jean Chenal,"B 8678 no 2; witch 169, Marion veuve Demenge le Masson, de St Dié",TESTIFIED_AGAINST
Marie veuve Demenge Parisot,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Mengeatte veuve Demenge Ban de Hapt,"B 8667 No 5 (1) Witch 143, Jean Diez",TESTIFIED_AGAINST
Nicolas Thoussainct Grattain,"B 8700 no 4; witch 239, Claudette femme Bastien Delat, de St Dié",TESTIFIED_AGAINST
Catherine femme Mengeon Bouray de St Blaise,B 8721 no 7. Witch 299; Babelon femme Mongeon Voirin de Moyenmoutier,TESTIFIED_AGAINST
Mengeon Thiehay,"B 8707 no 4; witch 256, Jean Gerardin de la Voivrelle",TESTIFIED_AGAINST
Jean Colin de Domjevin,"B 3325 no 2; witch 035, Clemence veuve Claudon Marchal, de Domjevin",TESTIFIED_AGAINST
Jean Colin de Domjevin,"B 3325 no 3; witch 036, Jennon femme Gerardin Friot de Domjevin",TESTIFIED_AGAINST
Didier Remy Henry,"Vosges G 707 no 1; Witch 336, Jean Lallemand de St Lyenard",TESTIFIED_AGAINST
Alix femme du maire Laurent Laurent de Brantigny,"B 4126 no 2 Witch 079, Claudon du Puy",TESTIFIED_AGAINST
Jean Mengin de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",TESTIFIED_AGAINST
Jean Belat,"B 6723 no 2; witch 108, Jean Cachette de Flin",TESTIFIED_AGAINST
Colin Mengin d'Anould,"B 8669 no 4; witch 151, Mengeotte fille Didier Le Compaing, of Develine, ban",TESTIFIED_AGAINST
Colas Collenat d'Aubripaire,"Witch 156: B8677 no 2, George de Hault of Clingotte.",TESTIFIED_AGAINST
Dieudonnée veuve Jean Baulche,"B 3792 no 3; witch 064, Claudate femme Jacquat George, de Dompierre",TESTIFIED_AGAINST
Nicolle fille Jean Trichart,"B 8735 no 5; witch 312, Margueritte Jean Symon jeune fille de Raon",TESTIFIED_AGAINST
Cornelius Marchal,"B 5344 no 2; witch 099, Mayette femme Dietrich Gaste de Wirming",TESTIFIED_AGAINST
Anne femme Claude Aulbry de Girecourt,"B 7122; witch 111, Claudatte femme Nicolas du Val du Mesnil les Gircourt",TESTIFIED_AGAINST
Catherine femme Jean Demenge Charrier le jeune de St Remy,B 8708 no 5; witch 266; Jennon femme Claudon Girard de St Remy.,TESTIFIED_AGAINST
Mengeatte femme Jean Charpentier de Coinches,"B 8708 no 8; witch 269, Jean Jacques Gerardin de la Voivrelle",TESTIFIED_AGAINST
Colas Voignier,"B 8687 no 4; witch 202, Penthecoste femme Georgeon Didier Miette de la Rochatte",TESTIFIED_AGAINST
Colin Oudenot manouvrier,"B 5312 no 2; Witch 092, Catherine veuve Jean Lhuillier de Maizieres, demeurant à",TESTIFIED_AGAINST
Idotte femme Claudin Henryot,"B 7137 no 1; witch 115, Jennon Villemin dite la Gargantine, de Villoncourt",TESTIFIED_AGAINST
Jehenne veuve Colas Chalgotte,"B 8682 no 6; witch 184, Colatte veuve Jean le Parmentier, de Girompaire",TESTIFIED_AGAINST
Dieudonné Jean Demenge Jacot,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST
Nicolas Simeon de Moyenmoutier,B 8721 no 7. Witch 299; Babelon femme Mongeon Voirin de Moyenmoutier,TESTIFIED_AGAINST
Gerard Ladouic,"B 8678 no 2; witch 169, Marion veuve Demenge le Masson, de St Dié",TESTIFIED_AGAINST
Adam Bessat,"B 8691 no 16; witch 227, Catherine veuve Jean Demenge, d'Anozel",TESTIFIED_AGAINST
Jean Michiel Jeannel,"Vosges G 707 no 1; Witch 336, Jean Lallemand de St Lyenard",TESTIFIED_AGAINST
Nicolas Masson sergent,"B 3789 No 3; Witch 060, Petroniere femme Jean Varnier dit Bessat, de Bruyères",TESTIFIED_AGAINST
Blaisotte femme Colas Jean le Masson de la Pelliere,"B 8684 no 6. Witch 193, Catherine femme Jean Bertremin de Clefcy",TESTIFIED_AGAINST
Liegey Prout,"B 7137 no 3; witch 117, Margo femme Jean Georges, de Parey-sous-Montfort",TESTIFIED_AGAINST
Barbelline femme Demenge Moictrier,"B 3317 no 2; Witch 024, Jennon veuve Didier Ramaixe alias Virtemberg, de Blamont",TESTIFIED_AGAINST
